income_line_id,household_id,owner,source_type,frequency,net_or_gross,amount_annualized
HH001565_I1,HH001565,client_1,business_income,monthly,gross,40425.64
HH001565_I2,HH001565,client_2,rental_income,monthly,gross,17435.24
HH001565_I3,HH001565,client_1,salary,monthly,gross,63827.25
HH001565_I4,HH001565,client_2,bonus,monthly,gross,41519.87
HH001566_I1,HH001566,joint,interest_dividends,annual,gross,3355.75
HH001566_I2,HH001566,client_1,interest_dividends,monthly,gross,5926.52
HH001566_I3,HH001566,client_1,pension_income,monthly,gross,6002.92
HH001567_I1,HH001567,client_1,interest_dividends,monthly,gross,30258.99
HH001567_I2,HH001567,client_1,interest_dividends,monthly,gross,40526.18
HH001567_I3,HH001567,client_1,interest_dividends,monthly,gross,34425.79
HH001567_I4,HH001567,client_1,interest_dividends,weekly,gross,19566.9
HH001568_I1,HH001568,client_1,business_income,annual,gross,57205.19
HH001568_I2,HH001568,client_1,salary,monthly,gross,81067.23
HH001569_I1,HH001569,client_1,social_security,monthly,gross,97395.45
HH001569_I2,HH001569,client_2,rental_income,ad_hoc,gross,182864.03
HH001570_I1,HH001570,client_1,interest_dividends,quarterly,gross,40268.87
HH001571_I1,HH001571,joint,pension_income,monthly,gross,20861.23
HH001571_I2,HH001571,client_1,social_security,monthly,gross,55583.74
HH001572_I1,HH001572,client_2,bonus,quarterly,gross,163208.0
HH001573_I1,HH001573,client_2,salary,monthly,gross,28885.31
HH001574_I1,HH001574,client_1,bonus,ad_hoc,gross,32636.9
HH001574_I2,HH001574,client_2,salary,monthly,gross,61812.17
HH001575_I1,HH001575,client_1,interest_dividends,monthly,gross,15460.06
HH001575_I2,HH001575,client_1,interest_dividends,monthly,gross,37058.83
HH001575_I3,HH001575,client_1,rental_income,monthly,gross,99908.99
HH001576_I1,HH001576,client_1,social_security,monthly,gross,7780.13
HH001576_I2,HH001576,client_1,salary,monthly,gross,77804.67
HH001577_I1,HH001577,client_2,social_security,monthly,gross,22665.54
HH001578_I1,HH001578,client_1,pension_income,quarterly,gross,78084.96
HH001578_I2,HH001578,client_1,interest_dividends,monthly,gross,143929.26
HH001579_I1,HH001579,client_1,interest_dividends,monthly,gross,13164.4
HH001580_I1,HH001580,client_1,bonus,quarterly,gross,23787.09
HH001580_I2,HH001580,client_1,bonus,monthly,gross,97531.03
HH001581_I1,HH001581,client_2,business_income,monthly,gross,202743.83
HH001582_I1,HH001582,client_1,business_income,annual,gross,230765.94
HH001583_I1,HH001583,client_1,bonus,ad_hoc,gross,31474.68
HH001584_I1,HH001584,client_1,bonus,monthly,gross,383552.64
HH001585_I1,HH001585,client_1,interest_dividends,monthly,gross,200708.3
HH001586_I1,HH001586,joint,social_security,ad_hoc,gross,11268.51
HH001586_I2,HH001586,client_1,social_security,annual,gross,9286.58
HH001586_I3,HH001586,client_1,rental_income,annual,gross,21498.72
HH001587_I1,HH001587,joint,rental_income,monthly,gross,17060.97
HH001587_I2,HH001587,joint,salary,weekly,gross,29116.52
HH001587_I3,HH001587,client_1,salary,monthly,gross,20508.51
HH001588_I1,HH001588,client_1,pension_income,monthly,gross,15350.61
HH001588_I2,HH001588,client_1,business_income,monthly,gross,36301.04
HH001589_I1,HH001589,client_1,business_income,monthly,gross,4919.94
HH001589_I2,HH001589,joint,rental_income,monthly,gross,11322.15
HH001589_I3,HH001589,client_1,social_security,weekly,gross,12158.43
HH001589_I4,HH001589,client_1,business_income,quarterly,gross,2841.31
HH001590_I1,HH001590,client_1,rental_income,monthly,gross,2981.84
HH001590_I2,HH001590,joint,rental_income,monthly,gross,19953.31
HH001591_I1,HH001591,client_1,business_income,monthly,gross,24620.22
HH001591_I2,HH001591,client_2,salary,ad_hoc,gross,33880.65
HH001592_I1,HH001592,client_1,interest_dividends,monthly,gross,48743.31
HH001592_I2,HH001592,client_1,pension_income,ad_hoc,gross,38546.84
HH001592_I3,HH001592,client_1,pension_income,quarterly,gross,26033.28
HH001592_I4,HH001592,client_2,rental_income,monthly,gross,13955.77
HH001593_I1,HH001593,client_1,business_income,ad_hoc,gross,5979.69
HH001593_I2,HH001593,client_2,social_security,monthly,gross,9768.03
HH001594_I1,HH001594,joint,pension_income,monthly,gross,18826.07
HH001595_I1,HH001595,client_2,interest_dividends,monthly,gross,263102.49
HH001596_I1,HH001596,client_1,rental_income,monthly,gross,105845.19
HH001597_I1,HH001597,client_2,business_income,monthly,gross,1701.85
HH001597_I2,HH001597,joint,salary,monthly,gross,6653.24
HH001598_I1,HH001598,client_1,social_security,monthly,gross,13960.86
HH001599_I1,HH001599,client_1,salary,monthly,gross,18842.91
HH001599_I2,HH001599,client_1,rental_income,quarterly,gross,43148.71
HH001599_I3,HH001599,joint,salary,monthly,gross,33441.87
HH001599_I4,HH001599,client_2,bonus,monthly,gross,71948.19
HH001600_I1,HH001600,client_1,pension_income,quarterly,gross,6433.87
HH001600_I2,HH001600,joint,bonus,annual,gross,23077.42
HH001601_I1,HH001601,client_1,rental_income,monthly,gross,21043.04
HH001602_I1,HH001602,client_1,bonus,weekly,gross,110301.79
HH001602_I2,HH001602,client_2,bonus,monthly,gross,95482.36
HH001602_I3,HH001602,joint,salary,monthly,gross,54378.76
HH001602_I4,HH001602,client_1,social_security,weekly,gross,0.0
HH001603_I1,HH001603,joint,business_income,monthly,gross,11136.61
HH001603_I2,HH001603,client_1,business_income,monthly,gross,18806.3
HH001603_I3,HH001603,client_1,salary,ad_hoc,gross,93795.48
HH001604_I1,HH001604,joint,salary,monthly,gross,9722.51
HH001604_I2,HH001604,client_1,pension_income,monthly,gross,27555.34
HH001604_I3,HH001604,client_2,social_security,weekly,gross,26355.83
HH001605_I1,HH001605,client_2,rental_income,annual,gross,35142.09
HH001605_I2,HH001605,client_1,pension_income,annual,gross,28642.71
HH001605_I3,HH001605,client_1,interest_dividends,monthly,gross,18726.18
HH001605_I4,HH001605,client_2,business_income,monthly,gross,80697.02
HH001606_I1,HH001606,joint,rental_income,monthly,gross,56950.87
HH001606_I2,HH001606,client_2,pension_income,monthly,gross,160435.94
HH001607_I1,HH001607,client_2,bonus,annual,gross,21841.76
HH001607_I2,HH001607,client_2,social_security,monthly,gross,70651.8
HH001607_I3,HH001607,client_1,business_income,monthly,gross,32745.12
HH001607_I4,HH001607,client_1,salary,ad_hoc,gross,58814.06
HH001607_I5,HH001607,client_2,rental_income,monthly,gross,12780.25
HH001607_I6,HH001607,client_1,interest_dividends,monthly,gross,0.0
HH001608_I1,HH001608,client_1,interest_dividends,monthly,gross,52282.2
HH001608_I2,HH001608,client_1,interest_dividends,monthly,gross,69882.8
HH001609_I1,HH001609,client_1,social_security,annual,gross,6264.57
HH001609_I2,HH001609,joint,interest_dividends,monthly,gross,13159.42
HH001610_I1,HH001610,client_1,interest_dividends,quarterly,gross,45012.29
HH001611_I1,HH001611,client_1,pension_income,monthly,gross,199080.79
HH001612_I1,HH001612,client_1,business_income,monthly,gross,20053.52
HH001612_I2,HH001612,client_1,salary,monthly,gross,25465.73
HH001613_I1,HH001613,client_1,business_income,annual,gross,3114.54
HH001613_I2,HH001613,client_1,business_income,ad_hoc,gross,4987.58
HH001613_I3,HH001613,client_2,bonus,monthly,gross,11399.33
HH001614_I1,HH001614,client_2,business_income,monthly,gross,174389.87
HH001615_I1,HH001615,client_1,rental_income,annual,gross,56474.07
HH001615_I2,HH001615,client_1,bonus,quarterly,gross,106733.93
HH001616_I1,HH001616,joint,interest_dividends,quarterly,gross,1857.43
HH001616_I2,HH001616,client_1,salary,annual,gross,16920.37
HH001617_I1,HH001617,client_1,social_security,quarterly,gross,22083.85
HH001617_I2,HH001617,client_1,pension_income,monthly,gross,31276.35
HH001618_I1,HH001618,client_1,pension_income,monthly,gross,10334.55
HH001618_I2,HH001618,client_1,business_income,monthly,gross,22993.8
HH001618_I3,HH001618,client_1,pension_income,monthly,gross,56043.55
HH001619_I1,HH001619,client_1,business_income,monthly,gross,33641.95
HH001619_I2,HH001619,joint,rental_income,monthly,gross,51820.98
HH001619_I3,HH001619,client_1,business_income,weekly,gross,130501.94
HH001620_I1,HH001620,client_2,salary,monthly,gross,147404.08
HH001621_I1,HH001621,client_1,interest_dividends,monthly,gross,5049.18
HH001621_I2,HH001621,client_1,salary,ad_hoc,gross,9712.83
HH001622_I1,HH001622,client_1,social_security,monthly,gross,18854.61
HH001622_I2,HH001622,client_1,business_income,annual,gross,172112.98
HH001623_I1,HH001623,client_1,pension_income,monthly,gross,163208.0
HH001624_I1,HH001624,client_1,pension_income,monthly,gross,230600.04
HH001625_I1,HH001625,client_1,salary,monthly,gross,52781.62
HH001625_I2,HH001625,client_2,bonus,monthly,gross,56620.91
HH001625_I3,HH001625,client_1,rental_income,annual,gross,53805.46
HH001626_I1,HH001626,client_1,business_income,weekly,gross,15657.27
HH001626_I2,HH001626,client_1,interest_dividends,monthly,gross,12710.87
HH001626_I3,HH001626,client_1,interest_dividends,monthly,gross,8326.25
HH001626_I4,HH001626,client_1,bonus,quarterly,gross,0.0
HH001627_I1,HH001627,client_1,interest_dividends,weekly,gross,22853.07
HH001627_I2,HH001627,joint,business_income,monthly,gross,136802.91
HH001628_I1,HH001628,client_1,business_income,annual,gross,16374.08
HH001628_I2,HH001628,client_1,salary,monthly,gross,52264.19
HH001629_I1,HH001629,client_1,rental_income,monthly,gross,4840.05
HH001629_I2,HH001629,client_1,business_income,monthly,gross,8626.77
HH001629_I3,HH001629,client_1,pension_income,annual,gross,15923.42
HH001630_I1,HH001630,client_1,interest_dividends,annual,gross,1936.88
HH001630_I2,HH001630,client_1,social_security,quarterly,gross,18723.54
HH001631_I1,HH001631,client_2,salary,quarterly,gross,18571.28
HH001632_I1,HH001632,client_1,rental_income,monthly,gross,253347.53
HH001633_I1,HH001633,client_1,interest_dividends,monthly,gross,89041.16
HH001634_I1,HH001634,client_1,interest_dividends,weekly,gross,133417.18
HH001635_I1,HH001635,client_1,interest_dividends,monthly,gross,163208.0
HH001636_I1,HH001636,client_1,social_security,annual,gross,9623.72
HH001637_I1,HH001637,client_2,interest_dividends,annual,gross,7516.41
HH001637_I2,HH001637,client_1,interest_dividends,monthly,gross,20945.51
HH001637_I3,HH001637,client_1,social_security,weekly,gross,7624.3
HH001637_I4,HH001637,client_2,social_security,ad_hoc,gross,15292.65
HH001637_I5,HH001637,client_1,interest_dividends,monthly,gross,20733.78
HH001638_I1,HH001638,client_2,salary,quarterly,gross,117692.69
HH001638_I2,HH001638,client_1,social_security,weekly,gross,213314.97
HH001639_I1,HH001639,client_1,pension_income,monthly,gross,37828.41
HH001640_I1,HH001640,client_1,salary,monthly,gross,71172.45
HH001641_I1,HH001641,client_1,bonus,monthly,gross,31097.67
HH001641_I2,HH001641,client_2,bonus,monthly,gross,61540.05
HH001642_I1,HH001642,joint,rental_income,weekly,gross,30224.22
HH001642_I2,HH001642,client_2,pension_income,monthly,gross,41119.22
HH001643_I1,HH001643,client_1,rental_income,quarterly,gross,47947.53
HH001644_I1,HH001644,client_2,social_security,monthly,gross,50071.81
HH001645_I1,HH001645,client_2,pension_income,monthly,gross,6459.03
HH001645_I2,HH001645,client_2,bonus,annual,gross,58298.38
HH001646_I1,HH001646,client_2,social_security,monthly,gross,20113.7
HH001646_I2,HH001646,client_2,pension_income,monthly,gross,32702.53
HH001646_I3,HH001646,client_2,bonus,quarterly,gross,66994.52
HH001647_I1,HH001647,client_1,interest_dividends,monthly,gross,330978.2
HH001648_I1,HH001648,joint,rental_income,annual,gross,62441.66
HH001649_I1,HH001649,client_1,interest_dividends,monthly,gross,43563.41
HH001649_I2,HH001649,client_1,salary,monthly,gross,24810.09
HH001649_I3,HH001649,client_2,pension_income,monthly,gross,38913.19
HH001649_I4,HH001649,client_2,pension_income,monthly,gross,0.0
HH001649_I5,HH001649,client_1,salary,monthly,gross,0.0
HH001650_I1,HH001650,client_1,bonus,monthly,gross,46662.62
HH001650_I2,HH001650,client_1,social_security,monthly,gross,197586.93
HH001651_I1,HH001651,client_1,social_security,monthly,gross,45663.96
HH001651_I2,HH001651,client_1,bonus,monthly,gross,36142.95
HH001651_I3,HH001651,client_1,rental_income,monthly,gross,106707.06
HH001652_I1,HH001652,joint,social_security,monthly,gross,28228.43
HH001652_I2,HH001652,client_1,bonus,monthly,gross,53359.78
HH001652_I3,HH001652,client_1,interest_dividends,monthly,gross,151203.51
HH001653_I1,HH001653,client_1,social_security,monthly,gross,42389.4
HH001653_I2,HH001653,client_1,salary,monthly,gross,51830.98
HH001653_I3,HH001653,client_1,social_security,annual,gross,23669.42
HH001654_I1,HH001654,client_1,pension_income,weekly,gross,3398.1
HH001654_I2,HH001654,client_2,interest_dividends,monthly,gross,6990.97
HH001654_I3,HH001654,client_1,pension_income,monthly,gross,5794.1
HH001655_I1,HH001655,client_1,business_income,monthly,gross,36046.51
HH001655_I2,HH001655,client_1,bonus,monthly,gross,27944.89
HH001655_I3,HH001655,client_1,business_income,ad_hoc,gross,21960.5
HH001655_I4,HH001655,client_2,rental_income,monthly,gross,15309.57
HH001655_I5,HH001655,client_1,business_income,monthly,gross,12190.61
HH001656_I1,HH001656,client_1,business_income,monthly,gross,185250.59
HH001657_I1,HH001657,client_1,pension_income,annual,gross,12919.82
HH001657_I2,HH001657,client_2,pension_income,quarterly,gross,49431.7
HH001658_I1,HH001658,client_2,interest_dividends,monthly,gross,171287.65
HH001659_I1,HH001659,client_1,interest_dividends,monthly,gross,150794.0
HH001660_I1,HH001660,client_1,rental_income,ad_hoc,gross,8133.83
HH001661_I1,HH001661,client_2,interest_dividends,weekly,gross,102288.1
HH001662_I1,HH001662,client_1,pension_income,monthly,gross,20213.79
HH001662_I2,HH001662,joint,business_income,ad_hoc,gross,23558.01
HH001662_I3,HH001662,client_2,bonus,monthly,gross,11869.98
HH001662_I4,HH001662,client_1,social_security,annual,gross,29803.84
HH001663_I1,HH001663,client_1,rental_income,annual,gross,194176.98
HH001664_I1,HH001664,client_1,rental_income,monthly,gross,456975.15
HH001665_I1,HH001665,client_1,pension_income,monthly,gross,163208.0
HH001666_I1,HH001666,client_2,interest_dividends,monthly,gross,157864.5
HH001667_I1,HH001667,client_1,salary,monthly,gross,12801.55
HH001667_I2,HH001667,client_2,salary,ad_hoc,gross,139764.42
HH001668_I1,HH001668,joint,pension_income,quarterly,gross,37534.8
HH001668_I2,HH001668,client_1,pension_income,weekly,gross,125673.2
HH001669_I1,HH001669,client_1,interest_dividends,ad_hoc,gross,17665.38
HH001669_I2,HH001669,client_1,bonus,monthly,gross,57324.84
HH001669_I3,HH001669,client_1,business_income,monthly,gross,26910.84
HH001669_I4,HH001669,client_1,interest_dividends,monthly,gross,83734.51
HH001670_I1,HH001670,client_1,salary,quarterly,gross,4415.03
HH001670_I2,HH001670,client_1,interest_dividends,monthly,gross,3490.76
HH001670_I3,HH001670,client_1,pension_income,monthly,gross,26526.1
HH001671_I1,HH001671,client_2,rental_income,monthly,gross,214070.62
HH001672_I1,HH001672,client_1,social_security,weekly,gross,77776.13
HH001672_I2,HH001672,client_1,social_security,ad_hoc,gross,107728.36
HH001673_I1,HH001673,client_2,interest_dividends,ad_hoc,gross,50323.93
HH001674_I1,HH001674,client_1,rental_income,ad_hoc,gross,109055.14
HH001675_I1,HH001675,client_1,rental_income,weekly,gross,17614.72
HH001675_I2,HH001675,client_1,business_income,annual,gross,75043.61
HH001675_I3,HH001675,client_1,interest_dividends,monthly,gross,80398.25
HH001676_I1,HH001676,client_2,salary,monthly,gross,92913.77
HH001676_I2,HH001676,client_1,rental_income,monthly,gross,158839.54
HH001677_I1,HH001677,client_2,social_security,monthly,gross,163208.0
HH001678_I1,HH001678,client_1,bonus,ad_hoc,gross,353589.66
HH001679_I1,HH001679,client_1,social_security,monthly,gross,31572.83
HH001679_I2,HH001679,client_1,interest_dividends,ad_hoc,gross,43643.83
HH001680_I1,HH001680,client_1,interest_dividends,quarterly,gross,13481.68
HH001681_I1,HH001681,joint,rental_income,monthly,gross,133681.63
HH001682_I1,HH001682,client_1,interest_dividends,monthly,gross,21787.12
HH001682_I2,HH001682,client_1,business_income,monthly,gross,145149.82
HH001683_I1,HH001683,client_1,pension_income,monthly,gross,2921.66
HH001683_I2,HH001683,client_1,business_income,ad_hoc,gross,5293.33
HH001683_I3,HH001683,joint,pension_income,monthly,gross,19085.06
HH001684_I1,HH001684,client_1,business_income,monthly,gross,25702.52
HH001684_I2,HH001684,client_1,pension_income,monthly,gross,11785.38
HH001684_I3,HH001684,client_1,salary,ad_hoc,gross,97217.65
HH001685_I1,HH001685,client_1,bonus,monthly,gross,15169.62
HH001685_I2,HH001685,joint,pension_income,weekly,gross,23218.26
HH001686_I1,HH001686,client_1,pension_income,monthly,gross,232012.62
HH001687_I1,HH001687,client_1,pension_income,monthly,gross,51295.94
HH001688_I1,HH001688,client_1,rental_income,annual,gross,45652.87
HH001688_I2,HH001688,client_1,pension_income,weekly,gross,63834.07
HH001689_I1,HH001689,client_2,salary,monthly,gross,254647.93
HH001690_I1,HH001690,client_2,rental_income,quarterly,gross,10644.94
HH001690_I2,HH001690,client_1,interest_dividends,monthly,gross,25526.87
HH001691_I1,HH001691,client_1,social_security,monthly,gross,43181.29
HH001691_I2,HH001691,client_1,business_income,quarterly,gross,65003.61
HH001691_I3,HH001691,client_1,bonus,monthly,gross,68291.64
HH001692_I1,HH001692,client_1,bonus,annual,gross,14612.31
HH001693_I1,HH001693,client_1,social_security,monthly,gross,43034.35
HH001693_I2,HH001693,client_1,social_security,monthly,gross,11903.38
HH001693_I3,HH001693,client_1,bonus,quarterly,gross,45282.37
HH001694_I1,HH001694,client_1,pension_income,annual,gross,57762.74
HH001695_I1,HH001695,client_1,bonus,weekly,gross,162581.37
HH001696_I1,HH001696,client_1,pension_income,monthly,gross,295632.69
HH001697_I1,HH001697,client_2,rental_income,annual,gross,174843.7
HH001697_I2,HH001697,client_2,salary,monthly,gross,239206.27
HH001698_I1,HH001698,client_1,salary,monthly,gross,163208.0
HH001699_I1,HH001699,joint,rental_income,weekly,gross,27002.06
HH001699_I2,HH001699,joint,pension_income,monthly,gross,57304.43
HH001699_I3,HH001699,client_1,pension_income,monthly,gross,124323.47
HH001700_I1,HH001700,client_1,interest_dividends,monthly,gross,7867.75
HH001700_I2,HH001700,client_1,rental_income,quarterly,gross,8880.13
