policy_id,household_id,owner,policy_type,monthly_cost,amount_assured,assured_until
HH001921_PP1,HH001921,client_1,disability,190.07,884060.69,2052-04-01
HH001924_PP1,HH001924,client_1,ltc,433.86,645404.73,2033-05-01
HH001925_PP1,HH001925,client_1,life,83.62,100751.04,2050-11-30
HH001926_PP1,HH001926,client_1,disability,354.59,537172.87,2046-05-02
HH001927_PP1,HH001927,client_1,life,169.43,219104.84,2052-04-25
HH001931_PP1,HH001931,client_1,disability,115.01,370175.99,2056-11-13
HH001932_PP1,HH001932,client_1,life,395.12,364131.44,2052-01-06
HH001933_PP1,HH001933,client_1,ltc,142.67,448672.02,2038-05-27
HH001938_PP1,HH001938,client_1,disability,256.58,613582.85,2052-12-13
HH001939_PP1,HH001939,client_1,ltc,80.5,89021.98,2057-10-04
HH001940_PP1,HH001940,client_1,life,135.29,251120.72,2049-10-08
HH001941_PP1,HH001941,client_1,disability,446.74,856983.14,2058-12-21
HH001942_PP1,HH001942,client_1,disability,963.95,1051785.95,2043-05-28
HH001943_PP1,HH001943,client_1,life,361.09,336633.54,2053-10-20
HH001944_PP1,HH001944,client_1,disability,437.85,1281192.71,2041-02-03
HH001948_PP1,HH001948,client_1,life,38.28,243108.03,2051-06-30
HH001949_PP1,HH001949,client_1,life,177.71,333907.19,2056-01-25
HH001950_PP1,HH001950,client_1,disability,323.46,602131.81,2032-10-29
HH001952_PP1,HH001952,client_1,life,636.76,900176.59,2042-07-18
HH001953_PP1,HH001953,client_1,life,254.19,282662.03,2044-09-07
HH001955_PP1,HH001955,client_1,life,480.71,1175839.65,2049-07-09
HH001956_PP1,HH001956,client_1,disability,78.86,260736.93,2058-09-28
HH001961_PP1,HH001961,client_1,ltc,736.54,1298763.08,2053-12-07
HH001962_PP1,HH001962,client_1,ltc,142.67,774340.87,2053-02-16
HH001965_PP1,HH001965,client_1,life,174.83,813558.41,2052-10-30
HH001966_PP1,HH001966,client_1,life,335.05,406862.5,2047-05-12
HH001967_PP1,HH001967,client_1,disability,269.8,399010.85,2048-09-10
HH001968_PP1,HH001968,client_1,disability,51.81,67354.23,2035-02-11
HH001970_PP1,HH001970,client_1,disability,562.0,639126.76,2044-10-05
HH001971_PP1,HH001971,client_1,life,629.28,1082307.03,2049-02-06
HH001972_PP1,HH001972,client_1,disability,635.85,624311.34,2060-12-12
HH001973_PP1,HH001973,client_1,life,250.51,564872.13,2046-07-09
HH001975_PP1,HH001975,client_1,ltc,162.51,185494.12,2048-11-09
HH001978_PP1,HH001978,client_1,disability,277.86,656686.06,2048-06-30
HH001980_PP1,HH001980,client_1,ltc,238.58,301827.86,2042-07-27
HH001981_PP1,HH001981,client_1,disability,180.94,603851.22,2040-02-09
HH001983_PP1,HH001983,client_1,ltc,291.68,319795.05,2054-04-20
HH001984_PP1,HH001984,client_1,disability,31.0,98485.25,2041-12-04
HH001987_PP1,HH001987,client_1,life,56.09,59527.24,2061-02-12
HH001989_PP1,HH001989,client_1,life,117.02,274928.76,2035-11-08
HH001991_PP1,HH001991,client_1,disability,184.24,339205.66,2052-10-20
HH001995_PP1,HH001995,client_1,disability,1131.31,1461613.46,2057-08-04
HH001996_PP1,HH001996,client_1,disability,370.7,497772.88,2032-07-07
HH001997_PP1,HH001997,client_1,disability,160.72,204265.44,2055-08-07
HH001998_PP1,HH001998,client_1,disability,107.01,369996.03,2054-06-15
HH002000_PP1,HH002000,client_1,ltc,122.43,154174.66,2060-08-18
HH002002_PP1,HH002002,client_1,life,386.03,632641.75,2050-05-13
HH002004_PP1,HH002004,client_1,disability,749.34,1735933.7,2037-03-11
HH002005_PP1,HH002005,client_1,ltc,173.15,346675.75,2051-01-19
HH002006_PP1,HH002006,client_1,life,476.16,1019441.19,2042-12-20
HH002007_PP1,HH002007,client_1,ltc,515.72,510255.53,2059-01-15
HH002009_PP1,HH002009,client_1,life,486.23,1160020.25,2054-11-13
HH002010_PP1,HH002010,client_1,disability,131.83,636537.0,2034-10-01
HH002017_PP1,HH002017,client_1,life,142.11,938248.67,2043-07-23
HH002019_PP1,HH002019,client_1,disability,167.65,282695.71,2032-04-06
HH002021_PP1,HH002021,client_1,disability,216.22,238969.53,2041-10-17
HH002023_PP1,HH002023,client_1,disability,481.45,452266.49,2055-03-01
HH002024_PP1,HH002024,client_1,ltc,342.89,528380.22,2042-08-28
HH002025_PP1,HH002025,client_1,life,65.15,75690.22,2033-03-24
HH002026_PP1,HH002026,client_1,ltc,214.39,197556.07,2059-11-28
HH002027_PP1,HH002027,client_1,life,29.09,89742.57,2035-08-16
HH002030_PP1,HH002030,client_1,life,78.96,462765.57,2034-09-13
HH002031_PP1,HH002031,client_1,life,766.34,845250.42,2058-07-09
HH002035_PP1,HH002035,client_1,disability,234.81,775098.48,2043-12-04
HH002036_PP1,HH002036,client_1,disability,1013.43,1890547.13,2054-07-12
HH002037_PP1,HH002037,client_1,disability,435.65,531013.02,2036-12-19
HH002038_PP1,HH002038,client_1,disability,77.31,283682.07,2045-10-09
HH002039_PP1,HH002039,client_1,disability,257.27,288773.25,2046-09-16
HH002040_PP1,HH002040,client_1,disability,650.1,1043172.29,2060-01-18
HH002041_PP1,HH002041,client_1,ltc,40.1,105540.79,2057-12-06
HH002043_PP1,HH002043,client_1,ltc,41.39,91373.6,2039-02-19
HH002044_PP1,HH002044,client_1,life,456.13,531911.38,2045-10-23
HH002045_PP1,HH002045,client_1,life,219.62,275709.34,2046-04-23
HH002046_PP1,HH002046,client_1,disability,63.59,199274.59,2031-08-31
HH002047_PP1,HH002047,client_1,disability,128.35,127411.21,2048-10-18
HH002048_PP1,HH002048,client_1,life,166.69,180572.45,2033-06-06
HH002049_PP1,HH002049,client_1,ltc,362.99,647670.04,2045-10-18
HH002052_PP1,HH002052,client_1,life,179.67,276434.27,2056-04-17
HH002053_PP1,HH002053,client_1,ltc,237.82,430992.45,2046-02-13
HH002054_PP1,HH002054,client_1,ltc,166.14,216023.21,2056-10-21
HH002055_PP1,HH002055,client_1,disability,518.83,579749.77,2052-06-19
HH002056_PP1,HH002056,client_1,life,718.45,1796765.22,2049-08-31
HH002057_PP1,HH002057,client_1,disability,58.49,169695.57,2060-12-19
HH002059_PP1,HH002059,client_1,disability,199.73,1084477.75,2050-09-01
HH002060_PP1,HH002060,client_1,life,69.72,156004.28,2053-07-23
HH002061_PP1,HH002061,client_1,ltc,24.97,128686.69,2054-01-09
HH002062_PP1,HH002062,client_1,disability,1515.94,1765722.14,2044-05-02
HH002063_PP1,HH002063,client_1,life,785.1,894930.53,2057-07-19
HH002065_PP1,HH002065,client_1,disability,1224.7,2849294.89,2057-12-23
HH002067_PP1,HH002067,client_1,life,346.88,472932.47,2036-03-17
HH002068_PP1,HH002068,client_1,disability,624.66,596667.85,2044-08-13
HH002070_PP1,HH002070,client_1,disability,154.34,234913.57,2037-08-01
HH002071_PP1,HH002071,client_1,ltc,385.53,467864.95,2037-06-26
HH002072_PP1,HH002072,client_1,ltc,494.33,1431837.97,2031-07-17
HH002073_PP1,HH002073,client_1,ltc,235.4,979118.64,2036-06-22
HH002079_PP1,HH002079,client_1,disability,374.87,1547001.98,2060-05-09
HH002080_PP1,HH002080,client_1,ltc,318.53,386669.72,2054-03-04
HH002082_PP1,HH002082,client_1,disability,3567.62,3729080.39,2045-02-14
HH002083_PP1,HH002083,client_1,life,78.4,159951.46,2057-03-05
HH002086_PP1,HH002086,client_1,ltc,109.76,147729.36,2034-02-13
HH002087_PP1,HH002087,client_1,ltc,91.89,89412.4,2059-01-09
HH002088_PP1,HH002088,client_1,life,87.25,275970.75,2057-09-27
HH002092_PP1,HH002092,client_1,life,850.46,1247239.76,2042-05-30
HH002093_PP1,HH002093,client_1,life,285.66,555166.25,2045-09-19
HH002094_PP1,HH002094,client_1,ltc,922.17,1350534.92,2059-07-30
HH002095_PP1,HH002095,client_1,life,593.96,614416.47,2042-03-05
HH002096_PP1,HH002096,client_1,disability,398.66,621558.83,2044-01-11
HH002097_PP1,HH002097,client_1,disability,276.53,327067.12,2044-10-12
HH002098_PP1,HH002098,client_1,life,121.98,454865.87,2032-07-23
HH002101_PP1,HH002101,client_1,disability,106.84,217218.67,2050-03-31
HH002105_PP1,HH002105,client_1,ltc,778.3,718978.5,2056-09-18
HH002106_PP1,HH002106,client_1,life,584.04,618115.72,2042-11-05
HH002108_PP1,HH002108,client_1,disability,535.9,1054588.39,2031-10-24
HH002109_PP1,HH002109,client_1,life,361.3,740862.51,2049-03-27
HH002110_PP1,HH002110,client_1,ltc,955.66,1287475.27,2054-09-18
HH002111_PP1,HH002111,client_1,life,182.25,651695.85,2059-06-30
HH002113_PP1,HH002113,client_1,life,558.99,1087168.14,2036-02-14
HH002117_PP1,HH002117,client_1,ltc,154.37,447750.17,2037-11-10
HH002118_PP1,HH002118,client_1,life,217.96,208718.22,2043-05-01
HH002120_PP1,HH002120,client_1,life,832.29,1581079.78,2037-07-13
HH002121_PP1,HH002121,client_1,disability,705.15,1427971.08,2034-05-19
HH002125_PP1,HH002125,client_1,ltc,236.0,368604.68,2043-08-01
HH002126_PP1,HH002126,client_1,life,407.11,538753.69,2055-02-23
HH002127_PP1,HH002127,client_1,disability,281.41,1141314.77,2041-12-06
HH002128_PP1,HH002128,client_1,ltc,394.72,665820.39,2040-09-07
HH002130_PP1,HH002130,client_1,ltc,73.67,331642.97,2041-07-08
HH002131_PP1,HH002131,client_1,ltc,788.39,1584574.25,2044-07-05
HH002133_PP1,HH002133,client_1,life,346.29,601361.73,2046-01-03
HH002134_PP1,HH002134,client_1,ltc,446.62,448852.24,2055-12-01
HH002135_PP1,HH002135,client_1,disability,876.45,1143175.24,2043-07-10
HH002137_PP1,HH002137,client_1,life,1021.95,1039509.53,2048-11-27
HH002138_PP1,HH002138,client_1,life,397.64,427574.7,2050-07-17
HH002141_PP1,HH002141,client_1,life,492.19,497482.98,2049-04-28
HH002142_PP1,HH002142,client_1,disability,1953.07,2685028.35,2045-12-11
HH002144_PP1,HH002144,client_1,ltc,66.27,327984.99,2033-03-28
HH002145_PP1,HH002145,client_1,disability,151.15,830308.62,2050-10-27
HH002146_PP1,HH002146,client_1,disability,817.07,942307.25,2047-11-11
HH002148_PP1,HH002148,client_1,disability,292.57,900896.17,2042-01-24
HH002150_PP1,HH002150,client_1,disability,363.52,374641.23,2049-02-11
HH002151_PP1,HH002151,client_1,disability,415.69,430150.88,2051-02-01
HH002154_PP1,HH002154,client_1,ltc,708.73,698860.5,2056-11-09
HH002155_PP1,HH002155,client_1,ltc,197.56,343120.57,2051-12-17
HH002157_PP1,HH002157,client_1,life,290.59,547572.33,2046-01-04
HH002158_PP1,HH002158,client_1,ltc,153.87,440055.51,2056-01-04
HH002160_PP1,HH002160,client_1,disability,581.2,562876.8,2038-04-22
HH002161_PP1,HH002161,client_1,ltc,239.47,352179.46,2037-09-25
HH002162_PP1,HH002162,client_1,life,665.48,618184.41,2061-03-08
HH002164_PP1,HH002164,client_1,ltc,668.9,692855.26,2033-05-15
HH002166_PP1,HH002166,client_1,life,265.57,443287.94,2037-12-06
HH002167_PP1,HH002167,client_1,life,62.57,208569.52,2049-06-10
HH002168_PP1,HH002168,client_1,disability,2000.63,1847655.31,2054-03-28
HH002169_PP1,HH002169,client_1,ltc,405.47,501187.27,2041-02-09
HH002170_PP1,HH002170,client_1,ltc,782.01,776488.25,2056-09-28
HH002172_PP1,HH002172,client_1,ltc,1080.06,4868074.69,2035-09-16
HH002174_PP1,HH002174,client_1,life,133.53,164623.66,2044-11-12
HH002177_PP1,HH002177,client_1,ltc,533.82,501779.66,2057-04-08
HH002178_PP1,HH002178,client_1,ltc,396.04,1856315.18,2060-12-18
HH002179_PP1,HH002179,client_1,disability,261.56,521432.48,2058-03-05
HH002181_PP1,HH002181,client_1,life,693.99,949108.06,2041-09-27
HH002182_PP1,HH002182,client_1,life,2719.36,3105743.13,2042-08-09
HH002184_PP1,HH002184,client_1,ltc,412.92,536825.06,2060-07-16
HH002187_PP1,HH002187,client_1,disability,217.61,315718.67,2034-05-31
HH002188_PP1,HH002188,client_1,ltc,54.89,299416.98,2053-06-23
HH002189_PP1,HH002189,client_1,ltc,109.53,158279.3,2043-10-09
HH002192_PP1,HH002192,client_1,life,1411.82,1411647.25,2037-02-27
HH002195_PP1,HH002195,client_1,ltc,569.32,673998.53,2041-05-01
HH002199_PP1,HH002199,client_1,disability,584.8,761849.89,2049-07-25
HH002200_PP1,HH002200,client_1,life,3378.43,3127158.59,2047-02-28
HH002201_PP1,HH002201,client_1,disability,46.86,107416.28,2049-04-10
HH002202_PP1,HH002202,client_1,life,492.42,844148.63,2059-09-21
HH002203_PP1,HH002203,client_1,life,417.74,997485.9,2056-02-10
HH002204_PP1,HH002204,client_1,life,2406.84,2814714.22,2042-06-12
HH002206_PP1,HH002206,client_1,life,294.95,632779.76,2059-09-28
HH002207_PP1,HH002207,client_1,ltc,232.66,420569.13,2038-11-23
HH002209_PP1,HH002209,client_1,disability,281.56,494157.69,2052-03-12
HH002211_PP1,HH002211,client_1,life,197.16,859588.19,2036-09-24
HH002212_PP1,HH002212,client_1,ltc,275.84,321677.89,2056-09-05
HH002214_PP1,HH002214,client_1,disability,718.53,665087.5,2045-12-13
HH002216_PP1,HH002216,client_1,disability,75.82,85988.98,2053-11-23
HH002217_PP1,HH002217,client_1,ltc,521.17,479799.1,2035-07-20
HH002219_PP1,HH002219,client_1,disability,70.17,447503.48,2036-10-31
HH002223_PP1,HH002223,client_1,disability,298.77,300089.29,2056-08-14
HH002224_PP1,HH002224,client_1,life,476.75,502804.44,2060-01-16
HH002225_PP1,HH002225,client_1,life,313.34,332572.01,2040-09-21
HH002226_PP1,HH002226,client_1,ltc,134.66,215560.91,2033-07-09
HH002228_PP1,HH002228,client_1,life,500.94,518397.61,2058-11-01
HH002229_PP1,HH002229,client_1,life,230.41,311629.96,2032-04-22
HH002231_PP1,HH002231,client_1,life,659.45,873396.29,2041-06-07
HH002234_PP1,HH002234,client_1,ltc,278.11,292855.04,2056-05-31
HH002236_PP1,HH002236,client_1,life,161.18,706749.45,2046-03-20
HH002241_PP1,HH002241,client_1,life,944.81,2379643.2,2038-09-15
HH002243_PP1,HH002243,client_1,ltc,294.84,317521.74,2034-09-01
HH002250_PP1,HH002250,client_1,disability,998.84,1079401.41,2051-12-11
HH002252_PP1,HH002252,client_1,disability,148.57,917667.42,2044-03-19
HH002253_PP1,HH002253,client_1,life,332.46,862347.11,2061-04-01
HH002254_PP1,HH002254,client_1,ltc,361.73,455298.79,2054-11-22
HH002257_PP1,HH002257,client_1,life,158.97,265227.73,2057-01-06
HH002259_PP1,HH002259,client_1,life,633.22,1670778.81,2054-07-03
HH002260_PP1,HH002260,client_1,ltc,184.33,446737.18,2036-09-10
HH002261_PP1,HH002261,client_1,ltc,130.6,320127.13,2042-08-05
HH002263_PP1,HH002263,client_1,disability,543.91,657731.84,2051-12-06
HH002265_PP1,HH002265,client_1,disability,85.06,162045.52,2051-07-07
HH002266_PP1,HH002266,client_1,disability,1115.25,2249217.71,2043-09-02
HH002267_PP1,HH002267,client_1,life,496.38,657522.11,2046-04-12
HH002270_PP1,HH002270,client_1,ltc,35.62,138471.24,2035-05-25
HH002271_PP1,HH002271,client_1,ltc,183.75,335920.47,2044-07-09
HH002272_PP1,HH002272,client_1,life,96.77,216733.12,2054-07-15
HH002274_PP1,HH002274,client_1,ltc,796.95,2036132.35,2054-04-05
HH002275_PP1,HH002275,client_1,ltc,91.01,551167.99,2037-07-15
HH002276_PP1,HH002276,client_1,life,993.71,1006756.19,2043-08-02
HH002277_PP1,HH002277,client_1,ltc,84.79,180346.66,2035-01-07
HH002279_PP1,HH002279,client_1,disability,440.38,486622.85,2037-02-03
HH002280_PP1,HH002280,client_1,life,1304.77,1305465.2,2040-12-19
HH002282_PP1,HH002282,client_1,disability,130.58,233494.53,2040-11-29
HH002283_PP1,HH002283,client_1,ltc,185.79,530709.49,2042-12-08
HH002284_PP1,HH002284,client_1,disability,84.58,280808.91,2034-08-04
HH002285_PP1,HH002285,client_1,disability,135.55,328842.71,2036-04-07
HH002288_PP1,HH002288,client_1,ltc,1290.05,1718588.78,2046-02-05
HH002289_PP1,HH002289,client_1,ltc,248.84,584706.44,2038-03-06
HH002290_PP1,HH002290,client_1,disability,167.99,351336.25,2037-04-20
HH002291_PP1,HH002291,client_1,ltc,232.95,261536.71,2050-08-07
HH002292_PP1,HH002292,client_1,life,677.36,1607142.11,2060-03-11
HH002294_PP1,HH002294,client_1,life,321.1,400806.28,2061-02-12
HH002295_PP1,HH002295,client_1,disability,777.85,1342722.26,2052-12-21
HH002297_PP1,HH002297,client_1,ltc,320.64,456408.4,2044-10-12
HH002298_PP1,HH002298,client_1,disability,262.27,484604.67,2040-11-10
HH002299_PP1,HH002299,client_1,disability,1868.36,1942510.1,2034-02-10
HH002301_PP1,HH002301,client_1,life,129.94,405956.77,2041-12-22
HH002302_PP1,HH002302,client_1,ltc,590.86,603313.18,2052-03-02
HH002304_PP1,HH002304,client_1,ltc,143.17,392616.24,2057-11-24
HH002307_PP1,HH002307,client_1,ltc,167.9,336190.82,2040-01-25
HH002312_PP1,HH002312,client_1,ltc,125.96,641506.31,2048-12-12
HH002313_PP1,HH002313,client_1,disability,369.92,652877.39,2034-06-07
HH002314_PP1,HH002314,client_1,life,137.78,644815.83,2039-07-02
HH002315_PP1,HH002315,client_1,life,166.14,951393.69,2048-06-30
HH002317_PP1,HH002317,client_1,disability,406.54,1883102.65,2033-04-14
HH002318_PP1,HH002318,client_1,life,190.47,337418.26,2054-03-04
HH002319_PP1,HH002319,client_1,ltc,911.44,877346.0,2043-03-31
HH002322_PP1,HH002322,client_1,disability,414.41,603786.99,2035-08-13
HH002323_PP1,HH002323,client_1,ltc,373.1,426363.49,2040-01-13
HH002329_PP1,HH002329,client_1,life,1144.46,1398543.87,2052-09-19
HH002332_PP1,HH002332,client_1,disability,801.79,2808313.22,2041-10-13
HH002334_PP1,HH002334,client_1,disability,175.56,513281.55,2044-08-28
HH002335_PP1,HH002335,client_1,life,329.93,350929.39,2036-11-21
HH002337_PP1,HH002337,client_1,disability,414.87,496727.03,2055-05-22
HH002338_PP1,HH002338,client_1,disability,749.63,2096524.68,2040-01-11
HH002340_PP1,HH002340,client_1,ltc,124.28,259737.98,2042-07-26
HH002342_PP1,HH002342,client_1,life,631.98,640455.3,2060-10-16
HH002344_PP1,HH002344,client_1,life,118.53,526483.67,2054-03-30
HH002345_PP1,HH002345,client_1,ltc,1574.23,1701945.01,2040-04-11
HH002347_PP1,HH002347,client_1,ltc,200.24,464716.46,2043-08-15
HH002349_PP1,HH002349,client_1,disability,299.47,284351.14,2049-01-17
HH002350_PP1,HH002350,client_1,disability,269.06,273343.88,2051-10-07
HH002355_PP1,HH002355,client_1,life,685.77,823635.64,2056-08-17
HH002356_PP1,HH002356,client_1,disability,602.85,607962.53,2031-06-10
HH002360_PP1,HH002360,client_1,disability,862.94,2209982.0,2056-06-27
HH002361_PP1,HH002361,client_1,life,404.59,703214.07,2060-04-19
HH002363_PP1,HH002363,client_1,life,214.83,1262612.22,2057-01-05
HH002366_PP1,HH002366,client_1,ltc,1017.93,2240851.43,2049-04-08
HH002368_PP1,HH002368,client_1,disability,316.71,1249577.57,2050-10-19
HH002369_PP1,HH002369,client_1,disability,243.56,371986.0,2044-08-21
HH002370_PP1,HH002370,client_1,ltc,136.9,396288.13,2057-02-01
HH002371_PP1,HH002371,client_1,ltc,276.32,507176.31,2032-04-20
HH002376_PP1,HH002376,client_1,ltc,272.74,551201.98,2036-06-18
HH002377_PP1,HH002377,client_1,disability,93.8,265021.98,2042-01-27
HH002378_PP1,HH002378,client_1,disability,305.55,386181.36,2050-04-24
HH002382_PP1,HH002382,client_1,ltc,552.14,736953.87,2060-01-10
HH002383_PP1,HH002383,client_1,disability,373.64,1568305.53,2032-02-28
HH002384_PP1,HH002384,client_1,life,563.19,2984719.82,2054-07-06
HH002385_PP1,HH002385,client_1,life,108.24,431534.04,2043-09-15
HH002387_PP1,HH002387,client_1,life,757.93,1668096.56,2039-01-17
HH002388_PP1,HH002388,client_1,ltc,1039.99,983428.54,2045-11-13
HH002390_PP1,HH002390,client_1,disability,207.12,385664.56,2051-07-22
HH002391_PP1,HH002391,client_1,ltc,210.58,368762.58,2048-06-08
HH002392_PP1,HH002392,client_1,disability,351.3,435852.65,2033-03-31
HH002395_PP1,HH002395,client_1,life,263.44,555795.3,2036-01-28
HH002397_PP1,HH002397,client_1,life,423.1,508317.45,2059-07-12
HH002399_PP1,HH002399,client_1,ltc,440.27,534414.79,2051-10-14
HH002400_PP1,HH002400,client_1,disability,24.24,74191.38,2048-04-05
HH002402_PP1,HH002402,client_1,ltc,277.88,1039104.82,2033-11-30
HH002403_PP1,HH002403,client_1,ltc,164.74,363576.67,2041-12-14
HH002404_PP1,HH002404,client_1,life,18.13,84438.31,2051-08-12
HH002405_PP1,HH002405,client_1,life,104.53,214739.64,2042-05-24
HH002406_PP1,HH002406,client_1,life,1017.46,1219414.4,2035-04-04
HH002408_PP1,HH002408,client_1,life,69.24,281772.67,2055-11-05
HH002411_PP1,HH002411,client_1,disability,1518.19,2193864.03,2055-07-23
HH002412_PP1,HH002412,client_1,life,600.44,1218924.48,2040-08-08
HH002414_PP1,HH002414,client_1,ltc,650.51,1231052.11,2059-09-21
HH002415_PP1,HH002415,client_1,disability,367.28,957152.26,2039-09-09
HH002417_PP1,HH002417,client_1,disability,216.38,420166.71,2048-06-23
HH002420_PP1,HH002420,client_1,ltc,1398.41,1746268.56,2039-02-14
HH002421_PP1,HH002421,client_1,ltc,830.63,789668.44,2038-09-04
HH002422_PP1,HH002422,client_1,life,419.25,511147.52,2057-06-11
HH002423_PP1,HH002423,client_1,ltc,1286.52,1474147.06,2043-02-14
HH002424_PP1,HH002424,client_1,disability,638.26,805699.57,2058-08-14
HH002426_PP1,HH002426,client_1,ltc,419.12,891985.94,2035-09-30
HH002427_PP1,HH002427,client_1,ltc,546.05,947090.98,2052-08-13
HH002428_PP1,HH002428,client_1,ltc,108.48,211305.19,2035-11-23
HH002429_PP1,HH002429,client_1,ltc,62.62,103446.14,2047-01-02
HH002430_PP1,HH002430,client_1,life,1350.77,1345956.45,2050-01-14
HH002431_PP1,HH002431,client_1,ltc,187.51,733684.98,2054-11-26
HH002432_PP1,HH002432,client_1,ltc,496.79,626037.21,2035-10-14
HH002433_PP1,HH002433,client_1,disability,326.27,510496.04,2033-05-14
HH002434_PP1,HH002434,client_1,life,56.34,197156.11,2044-09-25
HH002435_PP1,HH002435,client_1,ltc,664.89,669065.22,2047-12-30
HH002436_PP1,HH002436,client_1,disability,1143.36,1076792.21,2058-05-28
HH002437_PP1,HH002437,client_1,life,66.84,183979.96,2035-03-21
HH002438_PP1,HH002438,client_1,life,1869.21,1707747.32,2048-10-26
HH002439_PP1,HH002439,client_1,disability,1925.59,2043354.9,2048-01-09
HH002440_PP1,HH002440,client_1,disability,178.82,319692.28,2038-09-27
