asset_id,household_id,owner,asset_type,subtype,provider_type,value,is_joint
HH000525_A3,HH000525,joint,cash,bank,advisor_platform,53318.45,True
HH000525_A4,HH000525,client_2,alternatives,private_markets,retirement_platform,18715.14,False
HH000525_A5,HH000525,joint,property,primary_residence,insurance,435702.54,True
HH000526_A1,HH000526,client_1,brokerage,taxable,retirement_platform,516569.8,False
HH000526_A2,HH000526,client_1,retirement,401k_ira,retirement_platform,256825.8,False
HH000526_A3,HH000526,joint,cash,bank,brokerage,66390.59,True
HH000526_A4,HH000526,client_1,alternatives,private_markets,retirement_platform,42527.42,False
HH000526_A5,HH000526,client_1,property,primary_residence,retirement_platform,456100.8,False
HH000527_A1,HH000527,client_1,brokerage,taxable,insurance,146922.65,False
HH000527_A2,HH000527,client_1,retirement,401k_ira,retirement_platform,70835.58,False
HH000527_A3,HH000527,client_1,cash,bank,insurance,31285.99,False
HH000527_A4,HH000527,client_1,alternatives,private_markets,insurance,955.77,False
HH000527_A5,HH000527,client_1,property,primary_residence,retirement_platform,350000.0,False
HH000528_A1,HH000528,client_1,brokerage,taxable,insurance,265225.11,False
HH000528_A2,HH000528,client_1,retirement,401k_ira,insurance,86236.25,False
HH000528_A3,HH000528,client_1,cash,bank,bank,59323.42,False
HH000528_A4,HH000528,client_1,alternatives,private_markets,insurance,11243.46,False
HH000528_A5,HH000528,client_1,property,primary_residence,brokerage,391323.73,False
HH000529_A1,HH000529,client_1,brokerage,taxable,advisor_platform,320976.29,False
HH000529_A2,HH000529,client_1,retirement,401k_ira,brokerage,261638.87,False
HH000529_A3,HH000529,joint,cash,bank,brokerage,84845.77,True
HH000529_A4,HH000529,client_1,alternatives,private_markets,insurance,27886.73,False
HH000529_A5,HH000529,client_1,property,primary_residence,bank,748681.19,False
HH000530_A1,HH000530,joint,brokerage,taxable,insurance,438074.36,True
HH000530_A2,HH000530,client_1,retirement,401k_ira,advisor_platform,152211.11,False
HH000530_A3,HH000530,client_1,cash,bank,bank,113977.55,False
HH000530_A4,HH000530,client_1,alternatives,private_markets,advisor_platform,17303.48,False
HH000530_A5,HH000530,client_1,property,primary_residence,bank,523358.83,False
HH000531_A1,HH000531,client_1,brokerage,taxable,insurance,704867.57,False
HH000531_A2,HH000531,client_2,retirement,401k_ira,bank,149832.47,False
HH000531_A3,HH000531,client_1,cash,bank,advisor_platform,86804.62,False
HH000531_A4,HH000531,client_1,alternatives,private_markets,brokerage,58495.34,False
HH000531_A5,HH000531,joint,property,primary_residence,bank,582641.45,True
HH000532_A1,HH000532,client_1,brokerage,taxable,retirement_platform,229595.83,False
HH000532_A2,HH000532,client_2,retirement,401k_ira,insurance,81868.87,False
HH000532_A3,HH000532,client_1,cash,bank,insurance,27973.97,False
HH000532_A4,HH000532,client_1,alternatives,private_markets,brokerage,9304.76,False
HH000532_A5,HH000532,client_1,property,primary_residence,retirement_platform,131936.1,False
HH000533_A1,HH000533,joint,brokerage,taxable,retirement_platform,349025.3,True
HH000533_A2,HH000533,client_2,retirement,401k_ira,bank,192707.67,False
HH000533_A3,HH000533,joint,cash,bank,brokerage,64818.68,True
HH000533_A4,HH000533,client_1,alternatives,private_markets,retirement_platform,21303.59,False
HH000533_A5,HH000533,joint,property,primary_residence,retirement_platform,367309.74,True
HH000534_A1,HH000534,client_1,brokerage,taxable,insurance,614404.61,False
HH000534_A2,HH000534,client_1,retirement,401k_ira,advisor_platform,349022.08,False
HH000534_A3,HH000534,joint,cash,bank,brokerage,100480.0,True
HH000534_A4,HH000534,client_2,alternatives,private_markets,insurance,23122.45,False
HH000534_A5,HH000534,client_2,property,primary_residence,retirement_platform,516827.62,False
HH000535_A1,HH000535,joint,brokerage,taxable,bank,157655.08,True
HH000535_A2,HH000535,client_1,retirement,401k_ira,insurance,75000.0,False
HH000535_A3,HH000535,joint,cash,bank,advisor_platform,17344.92,True
HH000535_A4,HH000535,client_1,property,primary_residence,advisor_platform,300000.0,False
HH000536_A1,HH000536,client_1,brokerage,taxable,advisor_platform,408532.51,False
HH000536_A2,HH000536,client_1,retirement,401k_ira,bank,199423.01,False
HH000536_A3,HH000536,client_2,cash,bank,brokerage,96509.38,False
HH000536_A4,HH000536,client_2,alternatives,private_markets,advisor_platform,26206.37,False
HH000536_A5,HH000536,client_1,property,primary_residence,advisor_platform,372336.06,False
HH000537_A1,HH000537,client_1,brokerage,taxable,retirement_platform,303504.84,False
HH000537_A2,HH000537,client_1,retirement,401k_ira,advisor_platform,225330.02,False
HH000537_A3,HH000537,joint,cash,bank,retirement_platform,107161.16,True
HH000537_A4,HH000537,client_1,alternatives,private_markets,insurance,1359.47,False
HH000537_A5,HH000537,client_2,property,primary_residence,brokerage,250221.48,False
HH000538_A1,HH000538,joint,brokerage,taxable,bank,1999814.74,True
HH000538_A2,HH000538,client_1,retirement,401k_ira,retirement_platform,745342.03,False
HH000538_A3,HH000538,joint,cash,bank,brokerage,403442.04,True
HH000538_A4,HH000538,client_1,alternatives,private_markets,bank,553092.9,False
HH000538_A5,HH000538,client_1,property,primary_residence,bank,2551754.58,False
HH000539_A1,HH000539,client_1,brokerage,taxable,retirement_platform,248228.53,False
HH000539_A2,HH000539,client_2,retirement,401k_ira,bank,140087.73,False
HH000539_A3,HH000539,client_1,cash,bank,brokerage,29234.62,False
HH000539_A4,HH000539,client_2,alternatives,private_markets,insurance,20183.23,False
HH000539_A5,HH000539,client_1,property,primary_residence,retirement_platform,292412.89,False
HH000540_A1,HH000540,client_1,brokerage,taxable,retirement_platform,667111.67,False
HH000540_A2,HH000540,client_1,retirement,401k_ira,brokerage,241777.34,False
HH000540_A3,HH000540,client_1,cash,bank,advisor_platform,88214.11,False
HH000540_A4,HH000540,client_1,alternatives,private_markets,brokerage,19739.65,False
HH000540_A5,HH000540,client_1,property,primary_residence,bank,398300.22,False
HH000541_A1,HH000541,joint,brokerage,taxable,retirement_platform,1935103.62,True
HH000541_A2,HH000541,client_2,retirement,401k_ira,retirement_platform,873886.52,False
HH000541_A3,HH000541,client_1,cash,bank,bank,299244.4,False
HH000541_A4,HH000541,client_1,alternatives,private_markets,retirement_platform,462060.24,False
HH000541_A5,HH000541,client_1,property,primary_residence,insurance,982377.15,False
HH000542_A1,HH000542,client_1,brokerage,taxable,brokerage,4405593.2,False
HH000542_A2,HH000542,client_2,retirement,401k_ira,bank,955377.72,False
HH000542_A3,HH000542,client_1,cash,bank,brokerage,583195.1,False
HH000542_A4,HH000542,client_2,alternatives,private_markets,retirement_platform,872495.23,False
HH000542_A5,HH000542,joint,property,primary_residence,retirement_platform,1684508.74,True
HH000543_A1,HH000543,joint,brokerage,taxable,bank,577298.17,True
HH000543_A2,HH000543,client_1,retirement,401k_ira,retirement_platform,172196.6,False
HH000543_A3,HH000543,joint,cash,bank,brokerage,109505.15,True
HH000543_A4,HH000543,client_1,alternatives,private_markets,retirement_platform,141000.08,False
HH000543_A5,HH000543,joint,property,primary_residence,brokerage,536944.64,True
HH000544_A1,HH000544,joint,brokerage,taxable,insurance,314027.81,True
HH000544_A2,HH000544,client_1,retirement,401k_ira,bank,228609.23,False
HH000544_A3,HH000544,client_1,cash,bank,insurance,43677.46,False
HH000544_A4,HH000544,client_1,alternatives,private_markets,insurance,15736.26,False
HH000544_A5,HH000544,client_1,property,primary_residence,advisor_platform,365652.9,False
HH000545_A1,HH000545,client_2,brokerage,taxable,insurance,173374.75,False
HH000545_A2,HH000545,client_1,retirement,401k_ira,bank,233677.46,False
HH000545_A3,HH000545,joint,cash,bank,insurance,65501.1,True
HH000545_A4,HH000545,client_1,alternatives,private_markets,insurance,20863.26,False
HH000545_A5,HH000545,client_1,property,primary_residence,insurance,391037.1,False
HH000546_A1,HH000546,client_1,brokerage,taxable,advisor_platform,2623707.13,False
HH000546_A2,HH000546,client_1,retirement,401k_ira,insurance,1220286.35,False
HH000546_A3,HH000546,client_1,cash,bank,insurance,412889.33,False
HH000546_A4,HH000546,client_1,alternatives,private_markets,insurance,150124.34,False
HH000546_A5,HH000546,client_1,property,primary_residence,brokerage,1064482.44,False
HH000547_A1,HH000547,joint,brokerage,taxable,retirement_platform,572037.39,True
HH000547_A2,HH000547,client_1,retirement,401k_ira,bank,259981.14,False
HH000547_A3,HH000547,client_1,cash,bank,retirement_platform,148153.33,False
HH000547_A4,HH000547,client_1,alternatives,private_markets,insurance,42636.24,False
HH000547_A5,HH000547,joint,property,primary_residence,insurance,465770.72,True
HH000548_A1,HH000548,client_1,brokerage,taxable,insurance,565430.95,False
HH000548_A2,HH000548,client_2,retirement,401k_ira,retirement_platform,219750.43,False
HH000548_A3,HH000548,joint,cash,bank,brokerage,53783.22,True
HH000548_A4,HH000548,client_1,alternatives,private_markets,retirement_platform,22260.94,False
HH000548_A5,HH000548,joint,property,primary_residence,advisor_platform,882160.1,True
HH000549_A1,HH000549,client_2,brokerage,taxable,advisor_platform,249111.41,False
HH000549_A2,HH000549,client_1,retirement,401k_ira,brokerage,162889.44,False
HH000549_A3,HH000549,joint,cash,bank,bank,72924.44,True
HH000549_A4,HH000549,client_1,alternatives,private_markets,retirement_platform,24107.43,False
HH000549_A5,HH000549,joint,property,primary_residence,retirement_platform,374202.75,True
HH000550_A1,HH000550,client_1,brokerage,taxable,retirement_platform,272930.78,False
HH000550_A2,HH000550,client_1,retirement,401k_ira,bank,194894.51,False
HH000550_A3,HH000550,client_1,cash,bank,brokerage,62950.27,False
HH000550_A4,HH000550,client_1,alternatives,private_markets,insurance,13156.51,False
HH000550_A5,HH000550,client_1,property,primary_residence,bank,350000.0,False
HH000551_A1,HH000551,client_2,brokerage,taxable,brokerage,733202.38,False
HH000551_A2,HH000551,client_1,retirement,401k_ira,bank,151299.18,False
HH000551_A3,HH000551,joint,cash,bank,bank,83709.71,True
HH000551_A4,HH000551,client_1,alternatives,private_markets,retirement_platform,31788.72,False
HH000551_A5,HH000551,client_1,property,primary_residence,retirement_platform,550600.63,False
HH000552_A1,HH000552,client_1,brokerage,taxable,brokerage,187126.64,False
HH000552_A2,HH000552,client_1,retirement,401k_ira,insurance,100804.46,False
HH000552_A3,HH000552,client_2,cash,bank,insurance,51879.79,False
HH000552_A4,HH000552,client_2,alternatives,private_markets,advisor_platform,5730.3,False
HH000552_A5,HH000552,joint,property,primary_residence,bank,167498.26,True
HH000553_A1,HH000553,client_1,brokerage,taxable,bank,1513141.12,False
HH000553_A2,HH000553,client_2,retirement,401k_ira,bank,867531.82,False
HH000553_A3,HH000553,joint,cash,bank,bank,190972.57,True
HH000553_A4,HH000553,client_1,alternatives,private_markets,insurance,547048.72,False
HH000553_A5,HH000553,client_2,property,primary_residence,retirement_platform,2194909.56,False
HH000554_A1,HH000554,joint,brokerage,taxable,brokerage,344311.04,True
HH000554_A2,HH000554,client_1,retirement,401k_ira,brokerage,101898.53,False
HH000554_A3,HH000554,client_1,cash,bank,brokerage,30846.05,False
HH000554_A4,HH000554,client_1,alternatives,private_markets,retirement_platform,23418.7,False
HH000554_A5,HH000554,client_1,property,primary_residence,retirement_platform,444229.65,False
HH000555_A1,HH000555,joint,brokerage,taxable,retirement_platform,643252.59,True
HH000555_A2,HH000555,client_1,retirement,401k_ira,insurance,275944.09,False
HH000555_A3,HH000555,joint,cash,bank,advisor_platform,77917.2,True
HH000555_A4,HH000555,client_1,alternatives,private_markets,advisor_platform,28800.35,False
HH000555_A5,HH000555,client_1,property,primary_residence,advisor_platform,404787.92,False
HH000556_A1,HH000556,client_1,brokerage,taxable,bank,738768.37,False
HH000556_A2,HH000556,client_1,retirement,401k_ira,bank,449398.32,False
HH000556_A3,HH000556,joint,cash,bank,insurance,154347.18,True
HH000556_A4,HH000556,client_1,alternatives,private_markets,brokerage,216243.31,False
HH000556_A5,HH000556,joint,property,primary_residence,bank,814433.79,True
HH000557_A1,HH000557,client_1,brokerage,taxable,bank,2629295.89,False
HH000557_A2,HH000557,client_1,retirement,401k_ira,brokerage,876616.68,False
HH000557_A3,HH000557,client_1,cash,bank,advisor_platform,442880.36,False
HH000557_A4,HH000557,client_1,alternatives,private_markets,bank,739900.03,False
HH000557_A5,HH000557,client_1,property,primary_residence,insurance,1632899.64,False
HH000558_A1,HH000558,joint,brokerage,taxable,advisor_platform,1536116.83,True
HH000558_A2,HH000558,client_2,retirement,401k_ira,brokerage,576088.6,False
HH000558_A3,HH000558,client_1,cash,bank,bank,239594.97,False
HH000558_A4,HH000558,client_1,alternatives,private_markets,advisor_platform,328641.47,False
HH000558_A5,HH000558,joint,property,primary_residence,retirement_platform,2069079.56,True
HH000559_A1,HH000559,joint,brokerage,taxable,insurance,939550.07,True
HH000559_A2,HH000559,client_1,retirement,401k_ira,insurance,381682.51,False
HH000559_A3,HH000559,client_2,cash,bank,retirement_platform,172535.31,False
HH000559_A4,HH000559,client_1,alternatives,private_markets,insurance,34817.67,False
HH000559_A5,HH000559,client_2,property,primary_residence,retirement_platform,1598974.96,False
HH000560_A1,HH000560,client_1,brokerage,taxable,retirement_platform,249610.85,False
HH000560_A2,HH000560,client_1,retirement,401k_ira,retirement_platform,81076.95,False
HH000560_A3,HH000560,joint,cash,bank,bank,41822.84,True
HH000560_A4,HH000560,client_1,property,primary_residence,bank,300000.0,False
HH000561_A1,HH000561,client_1,brokerage,taxable,advisor_platform,1213933.87,False
HH000561_A2,HH000561,client_1,retirement,401k_ira,advisor_platform,417205.26,False
HH000561_A3,HH000561,joint,cash,bank,brokerage,139378.74,True
HH000561_A4,HH000561,client_1,alternatives,private_markets,advisor_platform,116622.07,False
HH000561_A5,HH000561,joint,property,primary_residence,retirement_platform,835869.1,True
HH000562_A1,HH000562,joint,brokerage,taxable,advisor_platform,704513.32,True
HH000562_A2,HH000562,client_1,retirement,401k_ira,advisor_platform,220708.52,False
HH000562_A3,HH000562,client_1,cash,bank,brokerage,110923.35,False
HH000562_A4,HH000562,client_1,alternatives,private_markets,insurance,42547.89,False
HH000562_A5,HH000562,joint,property,primary_residence,bank,815282.57,True
HH000563_A1,HH000563,joint,brokerage,taxable,retirement_platform,458742.65,True
HH000563_A2,HH000563,client_2,retirement,401k_ira,retirement_platform,121692.11,False
HH000563_A3,HH000563,joint,cash,bank,insurance,57798.18,True
HH000563_A4,HH000563,client_2,alternatives,private_markets,retirement_platform,807.03,False
HH000563_A5,HH000563,joint,property,primary_residence,advisor_platform,227147.37,True
HH000564_A1,HH000564,client_2,brokerage,taxable,brokerage,388926.8,False
HH000564_A2,HH000564,client_1,retirement,401k_ira,advisor_platform,229054.22,False
HH000564_A3,HH000564,client_1,cash,bank,advisor_platform,109658.13,False
HH000564_A4,HH000564,client_1,alternatives,private_markets,advisor_platform,4820.32,False
HH000564_A5,HH000564,joint,property,primary_residence,bank,461984.14,True
HH000565_A1,HH000565,joint,brokerage,taxable,retirement_platform,903803.89,True
HH000565_A2,HH000565,client_1,retirement,401k_ira,bank,496541.75,False
HH000565_A3,HH000565,client_1,cash,bank,insurance,290457.82,False
HH000565_A4,HH000565,client_1,alternatives,private_markets,insurance,83429.8,False
HH000565_A5,HH000565,joint,property,primary_residence,bank,868722.46,True
HH000566_A1,HH000566,client_1,brokerage,taxable,advisor_platform,129105.1,False
HH000566_A2,HH000566,client_1,retirement,401k_ira,advisor_platform,94601.21,False
HH000566_A3,HH000566,client_1,cash,bank,brokerage,19903.95,False
HH000566_A4,HH000566,client_1,alternatives,private_markets,bank,6389.74,False
HH000566_A5,HH000566,client_1,property,primary_residence,advisor_platform,350000.0,False
HH000567_A1,HH000567,client_2,brokerage,taxable,insurance,171615.61,False
HH000567_A2,HH000567,client_1,retirement,401k_ira,advisor_platform,81048.41,False
