liability_id,household_id,type,monthly_cost,outstanding,interest_rate,final_payment_date
HH001417_L2,HH001417,loan,317.54,1615.12,28.76,2031-05-28
HH001419_L1,HH001419,mortgage,4121.19,165414.01,3.49,2030-03-25
HH001422_L1,HH001422,mortgage,2690.33,182078.22,5.63,2032-11-15
HH001424_L1,HH001424,mortgage,1031.54,55754.22,3.97,2039-01-24
HH001424_L2,HH001424,loan,154.53,1112.35,28.34,2029-04-22
HH001425_L1,HH001425,mortgage,4281.59,95074.88,6.04,2033-03-30
HH001426_L1,HH001426,mortgage,2038.59,114363.34,5.57,2031-05-19
HH001427_L1,HH001427,mortgage,2441.46,99430.62,6.21,2030-08-03
HH001428_L2,HH001428,loan,390.34,3916.79,15.62,2031-08-06
HH001429_L1,HH001429,mortgage,4732.61,601495.6,5.92,2038-05-16
HH001432_L1,HH001432,mortgage,7801.09,74864.48,3.21,2033-06-13
HH001432_L2,HH001432,credit_card,941.31,17867.95,19.98,
HH001434_L1,HH001434,mortgage,2383.33,78965.13,4.13,2029-11-30
HH001435_L1,HH001435,mortgage,4241.67,140965.17,4.2,2029-12-09
HH001435_L2,HH001435,loan,139.69,1024.54,13.11,2030-04-10
HH001436_L1,HH001436,mortgage,2809.82,127986.0,2.5,2030-06-02
HH001438_L1,HH001438,mortgage,3695.82,138835.75,4.93,2030-03-04
HH001440_L1,HH001440,mortgage,3986.41,342642.46,5.56,2034-08-16
HH001440_L2,HH001440,loan,287.77,2473.54,28.27,2033-01-21
HH001441_L1,HH001441,mortgage,3921.39,179367.71,5.77,2035-05-18
HH001441_L2,HH001441,loan,92.32,832.79,26.84,2029-12-22
HH001442_L2,HH001442,loan,117.2,680.07,24.39,2031-01-23
HH001443_L1,HH001443,mortgage,1343.27,55573.08,8.01,2030-04-17
HH001444_L1,HH001444,mortgage,3645.02,472831.02,6.46,2039-09-10
HH001445_L1,HH001445,mortgage,1530.63,53587.87,4.58,2029-07-19
HH001446_L1,HH001446,mortgage,3666.87,571727.58,5.03,2042-09-19
HH001447_L1,HH001447,mortgage,1987.5,86795.17,5.29,2030-06-21
HH001449_L1,HH001449,mortgage,2926.32,341463.43,6.14,2036-10-18
HH001450_L1,HH001450,mortgage,4690.68,331682.98,3.78,2033-02-24
HH001452_L1,HH001452,mortgage,2804.95,106907.64,6.21,2029-11-21
HH001452_L2,HH001452,loan,279.83,4789.37,27.64,2030-05-16
HH001453_L2,HH001453,loan,360.16,4126.68,27.62,2032-11-16
HH001455_L1,HH001455,mortgage,907.01,72963.69,4.56,2033-12-06
HH001456_L1,HH001456,mortgage,760.64,45739.86,5.23,2032-10-27
HH001458_L1,HH001458,mortgage,6611.82,266706.0,5.08,2030-01-09
HH001459_L2,HH001459,loan,90.59,1064.7,15.27,2028-04-06
HH001460_L1,HH001460,mortgage,6391.55,32593.23,6.24,2054-06-15
HH001460_L2,HH001460,credit_card,1038.94,24163.52,13.76,
HH001461_L1,HH001461,mortgage,1910.86,173043.75,6.39,2035-08-12
HH001462_L2,HH001462,loan,141.28,1666.57,15.99,2031-03-27
HH001463_L1,HH001463,mortgage,291.08,31510.14,4.68,2037-01-30
HH001464_L1,HH001464,mortgage,5042.67,152949.73,4.25,2029-08-27
HH001465_L1,HH001465,mortgage,7445.42,317758.44,3.01,2030-11-17
HH001466_L1,HH001466,mortgage,233.78,8428.47,4.38,2029-12-02
HH001468_L1,HH001468,mortgage,2815.63,39186.45,6.17,2049-08-13
HH001468_L2,HH001468,credit_card,755.13,12423.81,22.25,
HH001469_L1,HH001469,mortgage,1959.53,132166.93,5.17,2033-10-14
HH001472_L1,HH001472,mortgage,2801.32,162234.11,3.45,2032-01-04
HH001473_L1,HH001473,mortgage,5523.65,146095.2,6.09,2038-01-03
HH001473_L2,HH001473,loan,93.39,999.12,27.92,2029-06-30
HH001474_L1,HH001474,mortgage,8186.01,209085.82,5.15,2054-12-29
HH001475_L1,HH001475,mortgage,7220.99,258762.53,4.99,2029-09-07
HH001475_L2,HH001475,loan,656.06,3648.42,27.97,2030-09-22
HH001476_L1,HH001476,mortgage,8162.38,61451.01,5.22,2031-07-02
HH001476_L2,HH001476,credit_card,557.16,21077.52,9.61,
HH001477_L1,HH001477,mortgage,1309.73,131586.45,5.15,2035-10-17
HH001477_L2,HH001477,loan,161.89,2806.26,20.88,2033-02-16
HH001478_L1,HH001478,mortgage,6833.15,213636.43,6.24,2029-06-09
HH001479_L1,HH001479,mortgage,2320.8,152332.63,4.82,2032-03-09
HH001480_L1,HH001480,mortgage,835.17,221644.14,3.7,2054-01-24
HH001480_L2,HH001480,loan,189.4,2260.4,22.0,2030-03-25
HH001481_L1,HH001481,mortgage,2350.61,73781.15,4.5,2029-09-14
HH001481_L2,HH001481,loan,114.38,2030.69,12.75,2030-06-10
HH001483_L1,HH001483,mortgage,4570.1,327881.4,6.72,2033-03-11
HH001484_L1,HH001484,mortgage,5453.26,165713.87,3.85,2029-04-24
HH001485_L1,HH001485,mortgage,2893.54,154679.94,2.53,2031-01-17
HH001485_L2,HH001485,loan,925.06,15281.91,27.01,2029-06-25
HH001487_L2,HH001487,loan,169.61,1942.44,28.5,2031-01-16
HH001489_L2,HH001489,loan,377.51,2367.14,18.65,2029-06-01
HH001490_L2,HH001490,loan,195.32,1061.29,9.66,2029-10-06
HH001491_L1,HH001491,mortgage,849.98,30694.43,6.03,2029-08-16
HH001493_L1,HH001493,mortgage,557.15,12825.54,5.16,2028-08-26
HH001496_L1,HH001496,mortgage,3185.75,155487.08,2.77,2030-10-29
HH001496_L2,HH001496,loan,297.62,4883.92,24.01,2030-05-17
HH001497_L1,HH001497,mortgage,3492.29,105258.59,6.3,2029-08-23
HH001498_L1,HH001498,mortgage,11575.67,280058.15,4.06,2039-07-12
HH001499_L1,HH001499,mortgage,2086.52,31203.13,5.34,2042-04-07
HH001500_L1,HH001500,mortgage,8110.45,1027757.72,5.47,2039-08-20
HH001502_L1,HH001502,mortgage,1439.35,120456.67,5.95,2034-04-09
HH001503_L1,HH001503,mortgage,1999.67,62062.29,5.65,2029-05-28
HH001504_L1,HH001504,mortgage,3153.49,105822.55,5.43,2054-04-03
HH001505_L2,HH001505,loan,226.11,1621.44,16.73,2028-07-28
HH001508_L1,HH001508,mortgage,3959.35,245405.14,5.9,2032-01-07
HH001509_L1,HH001509,mortgage,2100.99,117650.58,4.67,2031-06-06
HH001509_L2,HH001509,loan,67.4,519.16,15.0,2028-04-29
HH001510_L1,HH001510,mortgage,4101.87,162135.32,4.26,2029-10-30
HH001510_L2,HH001510,loan,170.75,1005.28,18.34,2027-10-08
HH001512_L1,HH001512,mortgage,3623.53,39503.98,4.92,2030-06-06
HH001512_L2,HH001512,credit_card,2062.03,39751.05,9.28,
HH001513_L1,HH001513,mortgage,4250.92,306901.1,5.35,2033-03-19
HH001514_L1,HH001514,mortgage,338.8,5548.55,3.76,2027-11-13
HH001514_L2,HH001514,loan,257.98,4614.0,26.83,2030-02-01
HH001515_L1,HH001515,mortgage,4398.51,266268.72,3.73,2032-09-10
HH001517_L1,HH001517,mortgage,1993.89,70158.75,5.88,2030-01-08
HH001519_L1,HH001519,mortgage,6639.4,80794.79,6.35,2031-06-24
HH001519_L2,HH001519,credit_card,750.13,18610.95,19.03,
HH001520_L1,HH001520,mortgage,4012.42,139954.75,4.82,2044-11-03
HH001521_L1,HH001521,mortgage,2309.35,108238.99,6.06,2031-06-25
HH001521_L2,HH001521,loan,314.18,4301.8,13.39,2031-01-26
HH001522_L1,HH001522,mortgage,6136.45,195187.02,4.14,2029-08-19
HH001526_L2,HH001526,loan,119.41,1349.8,23.33,2029-08-28
HH001527_L1,HH001527,mortgage,1960.68,62187.11,5.72,2029-03-01
HH001528_L1,HH001528,mortgage,4389.8,180278.26,3.84,2030-09-10
HH001529_L2,HH001529,loan,152.11,2628.82,20.65,2028-04-13
HH001530_L2,HH001530,loan,125.49,1419.51,10.88,2027-11-04
HH001531_L1,HH001531,mortgage,8024.18,281644.57,5.27,2029-12-12
HH001532_L1,HH001532,mortgage,7027.0,186086.36,4.27,2049-01-25
HH001532_L2,HH001532,credit_card,637.93,13830.06,28.63,
HH001533_L1,HH001533,mortgage,1840.84,151640.87,3.58,2033-07-20
HH001534_L1,HH001534,mortgage,1945.16,104265.06,4.08,2031-10-24
HH001536_L1,HH001536,mortgage,3303.07,217900.71,3.51,2033-05-23
HH001537_L2,HH001537,loan,215.05,2008.83,20.33,2032-11-25
HH001539_L1,HH001539,mortgage,8878.85,260668.13,5.32,2051-03-24
HH001541_L1,HH001541,mortgage,12437.96,153414.5,6.11,2045-07-15
HH001541_L2,HH001541,credit_card,1052.81,22257.54,20.88,
HH001542_L1,HH001542,mortgage,3309.28,162153.37,3.51,2031-09-09
HH001544_L1,HH001544,mortgage,1541.74,49742.6,3.54,2029-03-02
HH001545_L1,HH001545,mortgage,13039.4,152604.86,6.34,2035-01-05
HH001545_L2,HH001545,credit_card,553.08,20387.24,11.82,
HH001550_L1,HH001550,mortgage,431.35,43042.58,6.18,2036-06-11
HH001554_L1,HH001554,mortgage,3032.8,209487.07,3.4,2032-09-09
HH001554_L2,HH001554,loan,561.08,8439.52,8.32,2032-09-27
HH001555_L1,HH001555,mortgage,2804.96,92882.49,5.41,2029-08-04
HH001559_L2,HH001559,loan,182.94,1784.78,13.57,2028-04-03
HH001562_L1,HH001562,mortgage,3724.23,200704.27,5.03,2031-06-10
HH001564_L1,HH001564,mortgage,3416.25,205796.3,5.79,2031-09-10
HH001565_L1,HH001565,mortgage,4312.48,179351.28,4.96,2030-10-20
HH001566_L1,HH001566,mortgage,1352.13,253271.76,4.75,2046-05-22
HH001567_L1,HH001567,mortgage,2364.54,157088.34,5.01,2033-07-12
HH001569_L1,HH001569,mortgage,4537.34,71185.56,6.21,2055-03-08
HH001569_L2,HH001569,loan,1258.51,18123.71,14.52,2029-11-28
HH001570_L1,HH001570,mortgage,1246.55,81207.33,5.71,2033-02-13
HH001571_L1,HH001571,mortgage,1231.55,241875.66,4.81,2045-05-06
HH001571_L2,HH001571,loan,581.5,2477.97,20.47,2031-07-22
HH001572_L1,HH001572,mortgage,8908.26,137920.98,6.64,2041-09-21
HH001572_L2,HH001572,credit_card,720.11,19797.76,8.23,
HH001574_L1,HH001574,mortgage,3971.05,160568.14,5.51,2030-08-22
HH001576_L1,HH001576,mortgage,1220.83,43572.13,5.77,2029-12-26
HH001577_L2,HH001577,loan,270.1,2571.28,23.73,2032-09-20
HH001578_L2,HH001578,loan,77.2,440.3,14.75,2031-07-12
HH001581_L2,HH001581,loan,314.98,4702.07,8.61,2029-11-22
HH001582_L1,HH001582,mortgage,741.82,42847.38,4.6,2032-06-19
HH001582_L2,HH001582,loan,289.15,2466.84,26.27,2029-09-25
HH001583_L1,HH001583,mortgage,543.45,19302.22,4.34,2030-02-03
HH001585_L1,HH001585,mortgage,488.4,54786.46,4.37,2037-10-27
HH001586_L1,HH001586,mortgage,6240.7,75466.8,6.44,2047-09-06
HH001586_L2,HH001586,credit_card,909.96,9283.73,25.43,
HH001588_L1,HH001588,mortgage,3098.41,189076.16,5.39,2031-12-09
HH001589_L1,HH001589,mortgage,2510.73,193499.44,5.81,2033-02-12
HH001590_L1,HH001590,mortgage,4766.05,69663.51,4.96,2038-06-25
HH001590_L2,HH001590,credit_card,860.32,30747.72,14.17,
HH001592_L1,HH001592,mortgage,331.81,8567.05,6.0,2028-07-25
HH001593_L1,HH001593,mortgage,1721.44,202580.91,5.16,2038-08-08
HH001595_L1,HH001595,mortgage,12439.32,148508.75,6.03,2035-01-24
HH001595_L2,HH001595,credit_card,386.67,5197.43,8.56,
HH001598_L1,HH001598,mortgage,2847.26,88139.56,5.67,2029-07-04
HH001600_L2,HH001600,loan,252.22,3889.2,14.37,2029-03-28
HH001601_L1,HH001601,mortgage,3489.8,93047.87,6.3,2029-03-18
HH001603_L1,HH001603,mortgage,6823.69,117283.7,5.21,2046-05-11
HH001603_L2,HH001603,credit_card,905.1,26296.9,14.07,
HH001604_L1,HH001604,mortgage,6141.12,122654.26,5.68,2056-01-12
HH001604_L2,HH001604,credit_card,494.15,15709.0,11.9,
HH001607_L1,HH001607,mortgage,5523.09,112828.9,5.24,2049-12-16
HH001607_L2,HH001607,credit_card,741.67,26289.29,16.3,
HH001609_L1,HH001609,mortgage,329.92,26131.17,4.4,2034-09-04
HH001609_L2,HH001609,loan,207.95,3310.74,14.01,2028-07-12
HH001610_L2,HH001610,loan,110.67,1795.65,15.23,2028-02-16
HH001611_L1,HH001611,mortgage,1550.56,57760.47,4.86,2030-05-24
HH001612_L2,HH001612,loan,153.28,1236.38,12.58,2032-11-02
HH001613_L1,HH001613,mortgage,3824.49,140054.25,5.18,2029-08-20
HH001614_L1,HH001614,mortgage,8895.31,92165.54,2.5,2031-01-18
HH001614_L2,HH001614,credit_card,534.38,15269.09,18.42,
HH001615_L1,HH001615,mortgage,3308.06,111656.96,4.47,2030-01-05
HH001616_L1,HH001616,mortgage,2377.23,335789.71,5.18,2040-01-03
HH001617_L1,HH001617,mortgage,2827.17,207545.76,4.09,2032-12-28
HH001619_L2,HH001619,loan,270.79,1686.87,23.73,2030-01-13
HH001623_L1,HH001623,mortgage,7564.63,143214.3,5.69,2046-06-04
HH001625_L1,HH001625,mortgage,2295.26,53672.18,7.38,2040-07-03
HH001625_L2,HH001625,loan,244.07,3195.04,8.94,2032-05-21
HH001631_L1,HH001631,mortgage,3729.43,121994.08,6.55,2029-04-19
HH001631_L2,HH001631,loan,175.61,1262.93,28.07,2029-08-27
HH001632_L1,HH001632,mortgage,1190.19,98158.19,5.18,2035-05-21
HH001632_L2,HH001632,loan,713.07,10804.0,26.4,2028-03-17
HH001635_L2,HH001635,loan,414.81,3605.06,25.79,2032-12-18
HH001636_L2,HH001636,loan,155.52,2500.62,24.48,2031-09-27
HH001637_L1,HH001637,mortgage,1470.83,51918.87,5.65,2029-06-17
HH001638_L1,HH001638,mortgage,788.24,44835.5,2.66,2031-07-14
HH001638_L2,HH001638,loan,788.54,11894.19,25.59,2029-02-19
HH001639_L1,HH001639,mortgage,6155.81,288044.5,4.14,2031-01-03
HH001641_L1,HH001641,mortgage,3398.75,109167.51,5.96,2040-11-12
HH001641_L2,HH001641,loan,280.36,4305.77,16.03,2032-11-18
HH001642_L1,HH001642,mortgage,1004.77,126240.84,4.26,2038-02-28
HH001642_L2,HH001642,loan,76.01,916.94,16.96,2032-05-06
HH001643_L2,HH001643,loan,270.62,1774.47,13.85,2027-09-04
HH001646_L1,HH001646,mortgage,761.72,190369.01,5.6,2052-08-03
HH001648_L1,HH001648,mortgage,3780.29,283721.94,3.37,2033-09-02
HH001650_L1,HH001650,mortgage,5375.13,256781.78,5.43,2031-01-09
HH001652_L2,HH001652,loan,449.11,5962.74,28.05,2032-02-07
HH001653_L2,HH001653,loan,836.22,13306.88,9.5,2031-12-05
HH001654_L2,HH001654,loan,399.85,2197.44,10.6,2030-06-29
HH001655_L1,HH001655,mortgage,1149.68,125757.17,4.08,2037-04-04
HH001658_L1,HH001658,mortgage,3525.21,191230.73,4.92,2032-01-04
HH001660_L1,HH001660,mortgage,4908.03,74990.86,6.52,2053-06-28
HH001660_L2,HH001660,credit_card,462.37,7448.25,26.81,
HH001662_L1,HH001662,mortgage,958.52,57303.32,6.1,2031-09-21
HH001663_L1,HH001663,mortgage,8744.59,383154.64,2.7,2030-03-03
HH001664_L1,HH001664,mortgage,3243.89,128499.57,4.55,2029-10-11
HH001665_L1,HH001665,mortgage,4563.8,70735.88,6.23,2031-11-19
HH001666_L1,HH001666,mortgage,5945.78,12310.04,5.77,2038-09-29
HH001666_L2,HH001666,credit_card,818.79,16965.05,18.8,
HH001667_L1,HH001667,mortgage,810.48,25595.11,6.22,2029-06-30
HH001668_L2,HH001668,loan,251.23,2555.22,21.75,2030-10-19
HH001669_L1,HH001669,mortgage,2008.86,63507.6,6.46,2030-06-23
HH001670_L1,HH001670,mortgage,703.63,27040.56,5.6,2030-02-20
HH001674_L1,HH001674,mortgage,3911.49,258774.88,2.83,2033-07-05
HH001675_L1,HH001675,mortgage,4905.92,308151.91,5.53,2032-06-07
HH001675_L2,HH001675,loan,74.96,1127.63,16.21,2032-02-06
HH001677_L1,HH001677,mortgage,3437.23,73812.0,5.88,2028-05-26
HH001678_L2,HH001678,loan,458.78,7223.66,10.42,2029-12-13
HH001679_L1,HH001679,mortgage,2780.8,131292.94,4.23,2030-10-12
HH001679_L2,HH001679,loan,65.04,276.99,20.31,2029-02-24
HH001681_L1,HH001681,mortgage,2394.73,195594.73,5.03,2033-12-04
HH001683_L1,HH001683,mortgage,1906.58,29534.35,4.52,2032-07-29
HH001686_L1,HH001686,mortgage,3888.53,268147.15,4.54,2033-10-12
HH001686_L2,HH001686,loan,102.45,1537.93,27.36,2028-05-07
HH001688_L2,HH001688,loan,702.01,7517.18,9.68,2032-06-14
HH001689_L1,HH001689,mortgage,4690.31,211760.78,4.04,2031-04-09
HH001692_L1,HH001692,mortgage,2111.56,91704.82,4.12,2030-09-21
HH001693_L1,HH001693,mortgage,3705.17,191641.17,4.56,2031-08-05
HH001695_L1,HH001695,mortgage,3622.35,141598.79,5.21,2029-10-20
HH001696_L1,HH001696,mortgage,3014.79,158553.45,6.55,2032-01-03
HH001698_L1,HH001698,mortgage,7545.52,98865.81,5.53,2055-07-22
HH001699_L1,HH001699,mortgage,3836.94,231585.5,6.04,2032-05-22
HH001702_L1,HH001702,mortgage,1632.93,157356.22,5.46,2035-05-11
HH001702_L2,HH001702,loan,225.38,2964.16,15.42,2029-12-09
HH001704_L1,HH001704,mortgage,3536.51,131679.93,4.49,2029-10-12
HH001704_L2,HH001704,loan,327.28,4210.37,11.25,2032-10-11
HH001705_L1,HH001705,mortgage,852.93,148369.93,4.13,2043-01-06
HH001707_L1,HH001707,mortgage,2524.04,145407.77,4.34,2032-02-02
HH001707_L2,HH001707,loan,315.44,2935.06,17.43,2030-09-10
HH001708_L1,HH001708,mortgage,3106.58,158642.92,4.69,2031-03-01
HH001708_L2,HH001708,loan,1090.43,13716.7,20.89,2029-07-22
HH001709_L1,HH001709,mortgage,7112.93,381198.41,4.19,2031-12-03
HH001711_L2,HH001711,loan,1342.05,5677.84,12.57,2032-07-23
HH001713_L1,HH001713,mortgage,5046.99,106437.76,4.27,2030-09-16
HH001713_L2,HH001713,credit_card,2933.93,116951.39,12.36,
HH001714_L1,HH001714,mortgage,2339.53,80498.59,4.54,2042-04-13
HH001715_L1,HH001715,mortgage,3075.98,117242.4,3.35,2029-10-07
HH001716_L1,HH001716,mortgage,3492.99,71531.97,4.73,2034-05-27
HH001716_L2,HH001716,loan,216.36,3231.95,16.62,2029-10-17
HH001717_L1,HH001717,mortgage,3309.19,86546.48,6.08,2040-04-29
HH001718_L1,HH001718,mortgage,420.29,24711.23,3.66,2031-11-24
HH001719_L1,HH001719,mortgage,7702.62,17382.45,5.82,2055-02-02
HH001719_L2,HH001719,credit_card,744.9,25041.77,10.6,
HH001720_L1,HH001720,mortgage,5246.41,209146.27,3.79,2030-04-10
HH001720_L2,HH001720,loan,512.61,2086.13,28.23,2030-05-07
HH001722_L1,HH001722,mortgage,1614.21,193360.03,4.63,2038-07-01
HH001724_L2,HH001724,loan,193.53,1963.52,10.56,2031-02-16
HH001725_L1,HH001725,mortgage,5617.25,62364.64,4.32,2046-06-04
HH001725_L2,HH001725,credit_card,903.2,9096.95,10.49,
HH001726_L2,HH001726,loan,307.88,2561.93,13.36,2032-06-17
HH001727_L1,HH001727,mortgage,6281.83,138026.71,4.34,2053-01-20
HH001728_L2,HH001728,loan,999.66,7129.56,13.24,2028-03-13
HH001730_L1,HH001730,mortgage,1863.77,230292.48,5.84,2037-03-14
HH001730_L2,HH001730,loan,139.08,1186.75,27.31,2031-12-22
HH001732_L1,HH001732,mortgage,2378.12,37793.63,4.37,2046-02-27
HH001732_L2,HH001732,credit_card,971.89,23732.88,22.34,
HH001733_L1,HH001733,mortgage,8151.76,308102.87,4.98,2030-01-04
HH001734_L2,HH001734,loan,365.06,4560.41,22.96,2032-08-16
HH001735_L1,HH001735,mortgage,1859.93,169656.08,4.15,2036-05-24
HH001735_L2,HH001735,loan,454.02,3420.38,14.23,2028-09-03
HH001736_L2,HH001736,loan,112.46,989.48,26.93,2033-02-11
HH001737_L1,HH001737,mortgage,6816.09,49077.81,5.38,2051-06-29
HH001737_L2,HH001737,credit_card,633.88,11927.73,17.35,
HH001738_L1,HH001738,mortgage,2818.16,63261.4,4.34,2036-05-27
HH001738_L2,HH001738,credit_card,219.72,5103.09,21.86,
HH001740_L1,HH001740,mortgage,3758.48,134599.82,4.1,2029-06-10
HH001742_L1,HH001742,mortgage,738.03,106019.9,5.1,2039-12-11
HH001743_L1,HH001743,mortgage,3069.97,156310.06,3.22,2031-11-05
HH001744_L1,HH001744,mortgage,2985.73,124130.76,6.1,2030-06-14
HH001746_L1,HH001746,mortgage,1333.79,69438.62,5.14,2030-12-09
HH001747_L1,HH001747,mortgage,2785.18,129122.77,6.84,2030-10-01
HH001748_L1,HH001748,mortgage,10016.2,398435.73,5.38,2029-12-27
HH001750_L1,HH001750,mortgage,1561.51,140435.05,4.86,2035-07-27
HH001750_L2,HH001750,loan,145.25,634.68,21.95,2033-03-06
HH001751_L1,HH001751,mortgage,1095.47,231922.08,5.18,2047-07-29
HH001752_L1,HH001752,mortgage,5605.34,250101.4,6.68,2041-07-02
HH001752_L2,HH001752,loan,376.81,6634.83,16.01,2031-04-30
HH001753_L1,HH001753,mortgage,2046.59,70613.1,4.86,2029-08-31
HH001753_L2,HH001753,loan,535.38,3576.02,24.73,2030-11-03
HH001754_L1,HH001754,mortgage,2984.47,182053.34,5.36,2032-10-31
HH001754_L2,HH001754,loan,580.41,5823.56,23.38,2029-10-30
HH001755_L1,HH001755,mortgage,5531.62,223912.4,4.65,2030-06-08
HH001755_L2,HH001755,loan,207.59,2718.16,17.9,2032-07-16
HH001757_L1,HH001757,mortgage,961.45,57461.29,4.28,2031-08-13
HH001758_L1,HH001758,mortgage,2091.09,176667.56,4.76,2034-02-14
HH001760_L1,HH001760,mortgage,1177.73,88327.75,2.96,2033-03-31
HH001761_L1,HH001761,mortgage,3171.48,169700.16,5.55,2031-11-18
HH001761_L2,HH001761,loan,737.32,11426.68,17.94,2028-04-21
HH001766_L1,HH001766,mortgage,3577.56,88240.72,4.06,2037-10-05
HH001767_L1,HH001767,mortgage,3363.61,12670.57,4.46,2042-08-04
HH001767_L2,HH001767,credit_card,341.02,3469.13,26.62,
HH001768_L1,HH001768,mortgage,3584.7,183451.34,4.31,2030-11-12
HH001770_L1,HH001770,mortgage,1638.59,96140.19,4.13,2032-07-04
HH001771_L2,HH001771,loan,428.64,5219.05,23.99,2027-08-14
HH001772_L1,HH001772,mortgage,387.98,5446.44,5.63,2027-10-12
HH001773_L1,HH001773,mortgage,2718.62,79949.42,4.09,2029-07-06
HH001773_L2,HH001773,loan,194.04,2884.21,15.27,2031-07-11
HH001775_L1,HH001775,mortgage,5399.19,485506.35,4.76,2034-05-30
HH001776_L1,HH001776,mortgage,4084.98,150339.4,6.19,2030-01-18
HH001777_L2,HH001777,loan,415.96,2315.13,27.97,2028-04-20
HH001779_L1,HH001779,mortgage,228.28,19823.2,4.88,2034-07-21
HH001780_L1,HH001780,mortgage,1285.77,42990.2,4.88,2029-11-17
HH001780_L2,HH001780,loan,172.54,1691.34,28.85,2027-10-06
HH001782_L1,HH001782,mortgage,2140.98,89708.92,4.8,2030-10-09
HH001784_L1,HH001784,mortgage,4393.98,263114.35,5.36,2032-04-06
HH001785_L1,HH001785,mortgage,6983.83,240019.02,5.98,2053-04-03
HH001786_L1,HH001786,mortgage,735.75,42119.69,4.72,2031-07-17
HH001787_L1,HH001787,mortgage,11381.3,959456.83,4.97,2035-05-27
HH001788_L1,HH001788,mortgage,4131.88,259966.21,5.4,2056-04-04
HH001789_L1,HH001789,mortgage,6562.87,131224.11,3.75,2051-11-02
HH001789_L2,HH001789,credit_card,1221.49,22745.35,9.98,
HH001791_L1,HH001791,mortgage,5528.89,195747.08,7.15,2029-06-29
HH001791_L2,HH001791,loan,185.14,1297.56,24.6,2032-06-22
HH001794_L2,HH001794,loan,553.45,9022.52,19.44,2030-11-20
HH001796_L2,HH001796,loan,1111.61,9631.82,14.98,2029-04-12
HH001798_L1,HH001798,mortgage,1373.63,116877.0,6.48,2034-01-29
HH001798_L2,HH001798,loan,389.41,3846.35,11.99,2031-04-07
HH001799_L1,HH001799,mortgage,6722.56,52735.7,3.44,2040-02-01
HH001799_L2,HH001799,credit_card,698.08,9496.42,18.74,
HH001801_L2,HH001801,loan,504.91,8760.42,12.12,2027-07-16
HH001802_L1,HH001802,mortgage,6550.42,229443.23,4.37,2030-01-28
HH001803_L1,HH001803,mortgage,190.3,13863.68,5.56,2034-05-23
HH001803_L2,HH001803,loan,411.91,2369.23,15.07,2032-01-01
HH001805_L1,HH001805,mortgage,3594.42,116996.1,5.37,2029-10-28
HH001807_L2,HH001807,loan,133.75,544.74,12.73,2029-09-14
HH001809_L1,HH001809,mortgage,1928.97,155866.28,5.4,2034-12-13
HH001809_L2,HH001809,loan,366.28,5583.9,10.3,2029-07-15
HH001811_L1,HH001811,mortgage,1537.43,182276.74,3.64,2038-07-01
HH001815_L1,HH001815,mortgage,2187.86,76594.78,4.07,2029-09-23
HH001816_L1,HH001816,mortgage,5593.37,240852.89,6.29,2030-06-28
HH001817_L1,HH001817,mortgage,1275.43,203903.82,5.06,2041-12-19
HH001819_L2,HH001819,loan,252.9,1175.26,20.25,2027-08-05
HH001820_L1,HH001820,mortgage,974.42,63821.69,6.0,2032-06-15
HH001821_L1,HH001821,mortgage,3718.36,133021.63,4.29,2039-05-02
HH001822_L1,HH001822,mortgage,7710.24,810651.28,4.91,2037-12-15
HH001824_L1,HH001824,mortgage,6863.97,189323.24,3.57,2029-11-01
HH001825_L1,HH001825,mortgage,3338.25,380898.87,4.39,2036-07-28
HH001826_L1,HH001826,mortgage,1398.66,86238.19,6.28,2032-07-18
HH001827_L1,HH001827,mortgage,9552.44,67062.15,4.97,2043-06-23
HH001827_L2,HH001827,credit_card,559.83,7068.41,11.55,
HH001828_L1,HH001828,mortgage,1704.14,100977.45,5.06,2032-08-14
HH001829_L1,HH001829,mortgage,11165.25,113147.4,8.63,2045-09-03
HH001829_L2,HH001829,credit_card,1344.92,42648.49,27.9,
HH001831_L1,HH001831,mortgage,2049.01,65132.67,6.17,2029-06-06
HH001832_L1,HH001832,mortgage,2070.94,69955.29,4.33,2029-08-20
HH001832_L2,HH001832,loan,570.46,8583.43,21.76,2032-08-15
HH001833_L1,HH001833,mortgage,1340.5,49440.2,4.12,2029-11-29
HH001833_L2,HH001833,loan,188.4,3370.93,15.22,2027-07-23
HH001835_L1,HH001835,mortgage,3429.48,181288.67,3.66,2041-02-16
HH001836_L2,HH001836,loan,317.7,3461.33,8.68,2032-12-27
HH001837_L1,HH001837,mortgage,586.34,56726.52,5.23,2036-01-03
HH001838_L1,HH001838,mortgage,7643.13,147643.15,6.14,2034-05-14
HH001838_L2,HH001838,credit_card,505.58,14803.37,20.06,
HH001839_L2,HH001839,loan,343.47,2887.35,11.06,2030-11-28
HH001840_L1,HH001840,mortgage,4857.9,192804.54,3.82,2030-01-21
