household_id,entity,record_key,status
HH004938,income_lines,HH004938_I1,ex_only
HH004938,income_lines,HH004938_I2,both
HH004938,income_lines,HH004938_I3,both
HH004938,assets,HH004938_A1,both
HH004938,assets,HH004938_A2,both
HH004938,assets,HH004938_A3,both
HH004938,assets,HH004938_A4,both
HH004938,assets,HH004938_A5,both
HH004938,liabilities,HH004938_L1,both
HH004938,liabilities,HH004938_L2,both
HH004938,protection_policies,HH004938_PP1,both
HH004950,households,HH004950,both
HH004950,people,HH004950_P1,both
HH004950,income_lines,HH004950_I1,both
HH004950,assets,HH004950_A1,both
HH004950,assets,HH004950_A2,both
HH004950,assets,HH004950_A3,both
HH004950,assets,HH004950_A4,both
HH004950,assets,HH004950_A5,both
HH004950,liabilities,HH004950_L2,both
HH004983,households,HH004983,both
HH004983,people,HH004983_P1,both
HH004983,people,HH004983_P2,both
HH004983,income_lines,HH004983_I1,both
HH004983,income_lines,HH004983_I1,ex_only
HH004983,income_lines,HH004983_I2,ex_only
HH004983,assets,HH004983_A1,both
HH004983,assets,HH004983_A2,both
HH004983,assets,HH004983_A3,both
HH004983,assets,HH004983_A4,both
HH004983,assets,HH004983_A5,both
HH004983,liabilities,HH004983_L2,both
HH004983,protection_policies,HH004983_PP1,both
HH004988,households,HH004988,both
HH004988,people,HH004988_P1,both
HH004988,people,HH004988_P2,both
HH004988,income_lines,HH004988_I1,both
HH004988,assets,HH004988_A1,both
HH004988,assets,HH004988_A2,both
HH004988,assets,HH004988_A3,both
HH004988,assets,HH004988_A4,both
HH004988,assets,HH004988_A5,both
HH004988,liabilities,HH004988_L1,both
HH004988,protection_policies,HH004988_PP1,both
